iso_code3,Nation,Year,pop_lvst_initial_cattle_nondairy
ERI,Eritrea,2046,2140811.0
ERI,Eritrea,2047,2140811.0
ERI,Eritrea,2048,2140811.0
ERI,Eritrea,2049,2140811.0
ERI,Eritrea,2050,2140811.0
ESP,Spain,2023,6455130.0
ESP,Spain,2024,6455130.0
ESP,Spain,2025,6455130.0
ESP,Spain,2026,6455130.0
ESP,Spain,2027,6455130.0
ESP,Spain,2028,6455130.0
ESP,Spain,2029,6455130.0
ESP,Spain,2030,6455130.0
ESP,Spain,2031,6455130.0
ESP,Spain,2032,6455130.0
ESP,Spain,2033,6455130.0
ESP,Spain,2034,6455130.0
ESP,Spain,2035,6455130.0
ESP,Spain,2036,6455130.0
ESP,Spain,2037,6455130.0
ESP,Spain,2038,6455130.0
ESP,Spain,2039,6455130.0
ESP,Spain,2040,6455130.0
ESP,Spain,2041,6455130.0
ESP,Spain,2042,6455130.0
ESP,Spain,2043,6455130.0
ESP,Spain,2044,6455130.0
ESP,Spain,2045,6455130.0
ESP,Spain,2046,6455130.0
ESP,Spain,2047,6455130.0
ESP,Spain,2048,6455130.0
ESP,Spain,2049,6455130.0
ESP,Spain,2050,6455130.0
EST,Estonia,2023,249620.0
EST,Estonia,2024,249620.0
EST,Estonia,2025,249620.0
EST,Estonia,2026,249620.0
EST,Estonia,2027,249620.0
EST,Estonia,2028,249620.0
EST,Estonia,2029,249620.0
EST,Estonia,2030,249620.0
EST,Estonia,2031,249620.0
EST,Estonia,2032,249620.0
EST,Estonia,2033,249620.0
EST,Estonia,2034,249620.0
EST,Estonia,2035,249620.0
EST,Estonia,2036,249620.0
EST,Estonia,2037,249620.0
EST,Estonia,2038,249620.0
EST,Estonia,2039,249620.0
EST,Estonia,2040,249620.0
EST,Estonia,2041,249620.0
EST,Estonia,2042,249620.0
EST,Estonia,2043,249620.0
EST,Estonia,2044,249620.0
EST,Estonia,2045,249620.0
EST,Estonia,2046,249620.0
EST,Estonia,2047,249620.0
EST,Estonia,2048,249620.0
EST,Estonia,2049,249620.0
EST,Estonia,2050,249620.0
ETH,Ethiopia,2023,67961433.0
ETH,Ethiopia,2024,67961433.0
ETH,Ethiopia,2025,67961433.0
ETH,Ethiopia,2026,67961433.0
ETH,Ethiopia,2027,67961433.0
ETH,Ethiopia,2028,67961433.0
ETH,Ethiopia,2029,67961433.0
ETH,Ethiopia,2030,67961433.0
ETH,Ethiopia,2031,67961433.0
ETH,Ethiopia,2032,67961433.0
ETH,Ethiopia,2033,67961433.0
ETH,Ethiopia,2034,67961433.0
ETH,Ethiopia,2035,67961433.0
ETH,Ethiopia,2036,67961433.0
ETH,Ethiopia,2037,67961433.0
ETH,Ethiopia,2038,67961433.0
ETH,Ethiopia,2039,67961433.0
ETH,Ethiopia,2040,67961433.0
ETH,Ethiopia,2041,67961433.0
ETH,Ethiopia,2042,67961433.0
ETH,Ethiopia,2043,67961433.0
ETH,Ethiopia,2044,67961433.0
ETH,Ethiopia,2045,67961433.0
ETH,Ethiopia,2046,67961433.0
ETH,Ethiopia,2047,67961433.0
ETH,Ethiopia,2048,67961433.0
ETH,Ethiopia,2049,67961433.0
ETH,Ethiopia,2050,67961433.0
F351,China,2023,61390129.0
F351,China,2024,61390129.0
F351,China,2025,61390129.0
F351,China,2026,61390129.0
F351,China,2027,61390129.0
F351,China,2028,61390129.0
F351,China,2029,61390129.0
F351,China,2030,61390129.0
F351,China,2031,61390129.0
F351,China,2032,61390129.0
F351,China,2033,61390129.0
F351,China,2034,61390129.0
F351,China,2035,61390129.0
F351,China,2036,61390129.0
F351,China,2037,61390129.0
F351,China,2038,61390129.0
F351,China,2039,61390129.0
F351,China,2040,61390129.0
F351,China,2041,61390129.0
F351,China,2042,61390129.0
F351,China,2043,61390129.0
F351,China,2044,61390129.0
F351,China,2045,61390129.0
F351,China,2046,61390129.0
F351,China,2047,61390129.0
F351,China,2048,61390129.0
F351,China,2049,61390129.0
F351,China,2050,61390129.0
FIN,Finland,2023,821970.0
FIN,Finland,2024,821970.0
FIN,Finland,2025,821970.0
FIN,Finland,2026,821970.0
FIN,Finland,2027,821970.0
FIN,Finland,2028,821970.0
FIN,Finland,2029,821970.0
FIN,Finland,2030,821970.0
FIN,Finland,2031,821970.0
FIN,Finland,2032,821970.0
FIN,Finland,2033,821970.0
FIN,Finland,2034,821970.0
FIN,Finland,2035,821970.0
FIN,Finland,2036,821970.0
FIN,Finland,2037,821970.0
FIN,Finland,2038,821970.0
FIN,Finland,2039,821970.0
FIN,Finland,2040,821970.0
FIN,Finland,2041,821970.0
FIN,Finland,2042,821970.0
FIN,Finland,2043,821970.0
FIN,Finland,2044,821970.0
FIN,Finland,2045,821970.0
FIN,Finland,2046,821970.0
FIN,Finland,2047,821970.0
FIN,Finland,2048,821970.0
FIN,Finland,2049,821970.0
FIN,Finland,2050,821970.0
FJI,Fiji,2023,71608.0
FJI,Fiji,2024,71608.0
FJI,Fiji,2025,71608.0
FJI,Fiji,2026,71608.0
FJI,Fiji,2027,71608.0
FJI,Fiji,2028,71608.0
FJI,Fiji,2029,71608.0
FJI,Fiji,2030,71608.0
FJI,Fiji,2031,71608.0
FJI,Fiji,2032,71608.0
FJI,Fiji,2033,71608.0
FJI,Fiji,2034,71608.0
FJI,Fiji,2035,71608.0
FJI,Fiji,2036,71608.0
FJI,Fiji,2037,71608.0
FJI,Fiji,2038,71608.0
FJI,Fiji,2039,71608.0
FJI,Fiji,2040,71608.0
FJI,Fiji,2041,71608.0
FJI,Fiji,2042,71608.0
FJI,Fiji,2043,71608.0
FJI,Fiji,2044,71608.0
FJI,Fiji,2045,71608.0
FJI,Fiji,2046,71608.0
FJI,Fiji,2047,71608.0
FJI,Fiji,2048,71608.0
FJI,Fiji,2049,71608.0
FJI,Fiji,2050,71608.0
FRA,France,2023,16986190.0
FRA,France,2024,16986190.0
FRA,France,2025,16986190.0
FRA,France,2026,16986190.0
FRA,France,2027,16986190.0
FRA,France,2028,16986190.0
FRA,France,2029,16986190.0
FRA,France,2030,16986190.0
FRA,France,2031,16986190.0
FRA,France,2032,16986190.0
FRA,France,2033,16986190.0
FRA,France,2034,16986190.0
FRA,France,2035,16986190.0
FRA,France,2036,16986190.0
FRA,France,2037,16986190.0
FRA,France,2038,16986190.0
FRA,France,2039,16986190.0
FRA,France,2040,16986190.0
FRA,France,2041,16986190.0
FRA,France,2042,16986190.0
FRA,France,2043,16986190.0
FRA,France,2044,16986190.0
FRA,France,2045,16986190.0
FRA,France,2046,16986190.0
FRA,France,2047,16986190.0
FRA,France,2048,16986190.0
FRA,France,2049,16986190.0
FRA,France,2050,16986190.0
FRO,Faroe Islands,2023,2050.0
FRO,Faroe Islands,2024,2050.0
FRO,Faroe Islands,2025,2050.0
FRO,Faroe Islands,2026,2050.0
FRO,Faroe Islands,2027,2050.0
FRO,Faroe Islands,2028,2050.0
FRO,Faroe Islands,2029,2050.0
FRO,Faroe Islands,2030,2050.0
FRO,Faroe Islands,2031,2050.0
FRO,Faroe Islands,2032,2050.0
FRO,Faroe Islands,2033,2050.0
FRO,Faroe Islands,2034,2050.0
FRO,Faroe Islands,2035,2050.0
FRO,Faroe Islands,2036,2050.0
FRO,Faroe Islands,2037,2050.0
FRO,Faroe Islands,2038,2050.0
FRO,Faroe Islands,2039,2050.0
FRO,Faroe Islands,2040,2050.0
FRO,Faroe Islands,2041,2050.0
FRO,Faroe Islands,2042,2050.0
FRO,Faroe Islands,2043,2050.0
FRO,Faroe Islands,2044,2050.0
FRO,Faroe Islands,2045,2050.0
FRO,Faroe Islands,2046,2050.0
FRO,Faroe Islands,2047,2050.0
FRO,Faroe Islands,2048,2050.0
FRO,Faroe Islands,2049,2050.0
FRO,Faroe Islands,2050,2050.0
FSM,Micronesia (Federated States of),2023,17928.0
FSM,Micronesia (Federated States of),2024,17928.0
FSM,Micronesia (Federated States of),2025,17928.0
FSM,Micronesia (Federated States of),2026,17928.0
FSM,Micronesia (Federated States of),2027,17928.0
FSM,Micronesia (Federated States of),2028,17928.0
FSM,Micronesia (Federated States of),2029,17928.0
FSM,Micronesia (Federated States of),2030,17928.0
FSM,Micronesia (Federated States of),2031,17928.0
FSM,Micronesia (Federated States of),2032,17928.0
FSM,Micronesia (Federated States of),2033,17928.0
FSM,Micronesia (Federated States of),2034,17928.0
FSM,Micronesia (Federated States of),2035,17928.0
FSM,Micronesia (Federated States of),2036,17928.0
FSM,Micronesia (Federated States of),2037,17928.0
FSM,Micronesia (Federated States of),2038,17928.0
FSM,Micronesia (Federated States of),2039,17928.0
FSM,Micronesia (Federated States of),2040,17928.0
FSM,Micronesia (Federated States of),2041,17928.0
FSM,Micronesia (Federated States of),2042,17928.0
FSM,Micronesia (Federated States of),2043,17928.0
FSM,Micronesia (Federated States of),2044,17928.0
FSM,Micronesia (Federated States of),2045,17928.0
FSM,Micronesia (Federated States of),2046,17928.0
FSM,Micronesia (Federated States of),2047,17928.0
FSM,Micronesia (Federated States of),2048,17928.0
FSM,Micronesia (Federated States of),2049,17928.0
FSM,Micronesia (Federated States of),2050,17928.0
GAB,Gabon,2023,39579.0
GAB,Gabon,2024,39579.0
GAB,Gabon,2025,39579.0
GAB,Gabon,2026,39579.0
GAB,Gabon,2027,39579.0
GAB,Gabon,2028,39579.0
GAB,Gabon,2029,39579.0
GAB,Gabon,2030,39579.0
GAB,Gabon,2031,39579.0
GAB,Gabon,2032,39579.0
GAB,Gabon,2033,39579.0
GAB,Gabon,2034,39579.0
GAB,Gabon,2035,39579.0
GAB,Gabon,2036,39579.0
GAB,Gabon,2037,39579.0
GAB,Gabon,2038,39579.0
GAB,Gabon,2039,39579.0
GAB,Gabon,2040,39579.0
GAB,Gabon,2041,39579.0
GAB,Gabon,2042,39579.0
GAB,Gabon,2043,39579.0
GAB,Gabon,2044,39579.0
GAB,Gabon,2045,39579.0
GAB,Gabon,2046,39579.0
GAB,Gabon,2047,39579.0
GAB,Gabon,2048,39579.0
GAB,Gabon,2049,39579.0
GAB,Gabon,2050,39579.0
GBR,United Kingdom of Great Britain and Northern Ireland,2023,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2024,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2025,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2026,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2027,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2028,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2029,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2030,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2031,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2032,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2033,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2034,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2035,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2036,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2037,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2038,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2039,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2040,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2041,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2042,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2043,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2044,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2045,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2046,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2047,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2048,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2049,9632000.0
GBR,United Kingdom of Great Britain and Northern Ireland,2050,9632000.0
GEO,Georgia,2023,928600.0
GEO,Georgia,2024,928600.0
GEO,Georgia,2025,928600.0
GEO,Georgia,2026,928600.0
GEO,Georgia,2027,928600.0
GEO,Georgia,2028,928600.0
GEO,Georgia,2029,928600.0
GEO,Georgia,2030,928600.0
GEO,Georgia,2031,928600.0
GEO,Georgia,2032,928600.0
GEO,Georgia,2033,928600.0
GEO,Georgia,2034,928600.0
GEO,Georgia,2035,928600.0
GEO,Georgia,2036,928600.0
GEO,Georgia,2037,928600.0
GEO,Georgia,2038,928600.0
GEO,Georgia,2039,928600.0
GEO,Georgia,2040,928600.0
GEO,Georgia,2041,928600.0
GEO,Georgia,2042,928600.0
GEO,Georgia,2043,928600.0
GEO,Georgia,2044,928600.0
GEO,Georgia,2045,928600.0
GEO,Georgia,2046,928600.0
GEO,Georgia,2047,928600.0
GEO,Georgia,2048,928600.0
GEO,Georgia,2049,928600.0
GEO,Georgia,2050,928600.0
GHA,Ghana,2023,2238857.0
GHA,Ghana,2024,2238857.0
GHA,Ghana,2025,2238857.0
GHA,Ghana,2026,2238857.0
GHA,Ghana,2027,2238857.0
GHA,Ghana,2028,2238857.0
GHA,Ghana,2029,2238857.0
GHA,Ghana,2030,2238857.0
GHA,Ghana,2031,2238857.0
GHA,Ghana,2032,2238857.0
GHA,Ghana,2033,2238857.0
GHA,Ghana,2034,2238857.0
GHA,Ghana,2035,2238857.0
GHA,Ghana,2036,2238857.0
GHA,Ghana,2037,2238857.0
GHA,Ghana,2038,2238857.0
GHA,Ghana,2039,2238857.0
GHA,Ghana,2040,2238857.0
GHA,Ghana,2041,2238857.0
GHA,Ghana,2042,2238857.0
GHA,Ghana,2043,2238857.0
GHA,Ghana,2044,2238857.0
GHA,Ghana,2045,2238857.0
GHA,Ghana,2046,2238857.0
GHA,Ghana,2047,2238857.0
GHA,Ghana,2048,2238857.0
GHA,Ghana,2049,2238857.0
GHA,Ghana,2050,2238857.0
GIN,Guinea,2023,9310926.0
GIN,Guinea,2024,9310926.0
GIN,Guinea,2025,9310926.0
GIN,Guinea,2026,9310926.0
GIN,Guinea,2027,9310926.0
GIN,Guinea,2028,9310926.0
GIN,Guinea,2029,9310926.0
GIN,Guinea,2030,9310926.0
GIN,Guinea,2031,9310926.0
GIN,Guinea,2032,9310926.0
GIN,Guinea,2033,9310926.0
GIN,Guinea,2034,9310926.0
GIN,Guinea,2035,9310926.0
GIN,Guinea,2036,9310926.0
GIN,Guinea,2037,9310926.0
GIN,Guinea,2038,9310926.0
GIN,Guinea,2039,9310926.0
GIN,Guinea,2040,9310926.0
GIN,Guinea,2041,9310926.0
GIN,Guinea,2042,9310926.0
GIN,Guinea,2043,9310926.0
GIN,Guinea,2044,9310926.0
GIN,Guinea,2045,9310926.0
GIN,Guinea,2046,9310926.0
GIN,Guinea,2047,9310926.0
GIN,Guinea,2048,9310926.0
GIN,Guinea,2049,9310926.0
GIN,Guinea,2050,9310926.0
GMB,Gambia,2023,281430.0
GMB,Gambia,2024,281430.0
GMB,Gambia,2025,281430.0
GMB,Gambia,2026,281430.0
GMB,Gambia,2027,281430.0
GMB,Gambia,2028,281430.0
GMB,Gambia,2029,281430.0
GMB,Gambia,2030,281430.0
GMB,Gambia,2031,281430.0
GMB,Gambia,2032,281430.0
GMB,Gambia,2033,281430.0
GMB,Gambia,2034,281430.0
GMB,Gambia,2035,281430.0
GMB,Gambia,2036,281430.0
GMB,Gambia,2037,281430.0
GMB,Gambia,2038,281430.0
GMB,Gambia,2039,281430.0
GMB,Gambia,2040,281430.0
GMB,Gambia,2041,281430.0
GMB,Gambia,2042,281430.0
GMB,Gambia,2043,281430.0
GMB,Gambia,2044,281430.0
GMB,Gambia,2045,281430.0
GMB,Gambia,2046,281430.0
GMB,Gambia,2047,281430.0
GMB,Gambia,2048,281430.0
GMB,Gambia,2049,281430.0
GMB,Gambia,2050,281430.0
GNB,Guinea-Bissau,2023,734635.0
GNB,Guinea-Bissau,2024,734635.0
GNB,Guinea-Bissau,2025,734635.0
GNB,Guinea-Bissau,2026,734635.0
GNB,Guinea-Bissau,2027,734635.0
GNB,Guinea-Bissau,2028,734635.0
GNB,Guinea-Bissau,2029,734635.0
GNB,Guinea-Bissau,2030,734635.0
GNB,Guinea-Bissau,2031,734635.0
GNB,Guinea-Bissau,2032,734635.0
GNB,Guinea-Bissau,2033,734635.0
GNB,Guinea-Bissau,2034,734635.0
GNB,Guinea-Bissau,2035,734635.0
GNB,Guinea-Bissau,2036,734635.0
GNB,Guinea-Bissau,2037,734635.0
GNB,Guinea-Bissau,2038,734635.0
GNB,Guinea-Bissau,2039,734635.0
GNB,Guinea-Bissau,2040,734635.0
GNB,Guinea-Bissau,2041,734635.0
GNB,Guinea-Bissau,2042,734635.0
GNB,Guinea-Bissau,2043,734635.0
GNB,Guinea-Bissau,2044,734635.0
GNB,Guinea-Bissau,2045,734635.0
GNB,Guinea-Bissau,2046,734635.0
GNB,Guinea-Bissau,2047,734635.0
GNB,Guinea-Bissau,2048,734635.0
GNB,Guinea-Bissau,2049,734635.0
GNB,Guinea-Bissau,2050,734635.0
GNQ,Equatorial Guinea,2023,5488.0
GNQ,Equatorial Guinea,2024,5488.0
GNQ,Equatorial Guinea,2025,5488.0
GNQ,Equatorial Guinea,2026,5488.0
GNQ,Equatorial Guinea,2027,5488.0
GNQ,Equatorial Guinea,2028,5488.0
GNQ,Equatorial Guinea,2029,5488.0
GNQ,Equatorial Guinea,2030,5488.0
GNQ,Equatorial Guinea,2031,5488.0
GNQ,Equatorial Guinea,2032,5488.0
GNQ,Equatorial Guinea,2033,5488.0
GNQ,Equatorial Guinea,2034,5488.0
GNQ,Equatorial Guinea,2035,5488.0
GNQ,Equatorial Guinea,2036,5488.0
GNQ,Equatorial Guinea,2037,5488.0
GNQ,Equatorial Guinea,2038,5488.0
GNQ,Equatorial Guinea,2039,5488.0
GNQ,Equatorial Guinea,2040,5488.0
GNQ,Equatorial Guinea,2041,5488.0
GNQ,Equatorial Guinea,2042,5488.0
GNQ,Equatorial Guinea,2043,5488.0
GNQ,Equatorial Guinea,2044,5488.0
GNQ,Equatorial Guinea,2045,5488.0
GNQ,Equatorial Guinea,2046,5488.0
GNQ,Equatorial Guinea,2047,5488.0
GNQ,Equatorial Guinea,2048,5488.0
GNQ,Equatorial Guinea,2049,5488.0
GNQ,Equatorial Guinea,2050,5488.0
GRC,Greece,2023,581600.0
GRC,Greece,2024,581600.0
GRC,Greece,2025,581600.0
GRC,Greece,2026,581600.0
GRC,Greece,2027,581600.0
GRC,Greece,2028,581600.0
GRC,Greece,2029,581600.0
GRC,Greece,2030,581600.0
GRC,Greece,2031,581600.0
GRC,Greece,2032,581600.0
GRC,Greece,2033,581600.0
GRC,Greece,2034,581600.0
GRC,Greece,2035,581600.0
GRC,Greece,2036,581600.0
GRC,Greece,2037,581600.0
GRC,Greece,2038,581600.0
GRC,Greece,2039,581600.0
GRC,Greece,2040,581600.0
GRC,Greece,2041,581600.0
GRC,Greece,2042,581600.0
GRC,Greece,2043,581600.0
GRC,Greece,2044,581600.0
GRC,Greece,2045,581600.0
GRC,Greece,2046,581600.0
GRC,Greece,2047,581600.0
GRC,Greece,2048,581600.0
GRC,Greece,2049,581600.0
GRC,Greece,2050,581600.0
GRD,Grenada,2023,4559.0
GRD,Grenada,2024,4559.0
GRD,Grenada,2025,4559.0
GRD,Grenada,2026,4559.0
GRD,Grenada,2027,4559.0
GRD,Grenada,2028,4559.0
GRD,Grenada,2029,4559.0
GRD,Grenada,2030,4559.0
GRD,Grenada,2031,4559.0
GRD,Grenada,2032,4559.0
GRD,Grenada,2033,4559.0
GRD,Grenada,2034,4559.0
GRD,Grenada,2035,4559.0
GRD,Grenada,2036,4559.0
GRD,Grenada,2037,4559.0
GRD,Grenada,2038,4559.0
GRD,Grenada,2039,4559.0
GRD,Grenada,2040,4559.0
GRD,Grenada,2041,4559.0
GRD,Grenada,2042,4559.0
GRD,Grenada,2043,4559.0
GRD,Grenada,2044,4559.0
GRD,Grenada,2045,4559.0
GRD,Grenada,2046,4559.0
GRD,Grenada,2047,4559.0
GRD,Grenada,2048,4559.0
GRD,Grenada,2049,4559.0
GRD,Grenada,2050,4559.0
GTM,Guatemala,2023,4171859.0
GTM,Guatemala,2024,4171859.0
GTM,Guatemala,2025,4171859.0
GTM,Guatemala,2026,4171859.0
GTM,Guatemala,2027,4171859.0
GTM,Guatemala,2028,4171859.0
GTM,Guatemala,2029,4171859.0
GTM,Guatemala,2030,4171859.0
GTM,Guatemala,2031,4171859.0
GTM,Guatemala,2032,4171859.0
GTM,Guatemala,2033,4171859.0
GTM,Guatemala,2034,4171859.0
GTM,Guatemala,2035,4171859.0
GTM,Guatemala,2036,4171859.0
GTM,Guatemala,2037,4171859.0
GTM,Guatemala,2038,4171859.0
GTM,Guatemala,2039,4171859.0
GTM,Guatemala,2040,4171859.0
GTM,Guatemala,2041,4171859.0
GTM,Guatemala,2042,4171859.0
GTM,Guatemala,2043,4171859.0
GTM,Guatemala,2044,4171859.0
GTM,Guatemala,2045,4171859.0
GTM,Guatemala,2046,4171859.0
GTM,Guatemala,2047,4171859.0
GTM,Guatemala,2048,4171859.0
GTM,Guatemala,2049,4171859.0
GTM,Guatemala,2050,4171859.0
GUY,Guyana,2023,97832.0
GUY,Guyana,2024,97832.0
GUY,Guyana,2025,97832.0
GUY,Guyana,2026,97832.0
GUY,Guyana,2027,97832.0
GUY,Guyana,2028,97832.0
GUY,Guyana,2029,97832.0
GUY,Guyana,2030,97832.0
GUY,Guyana,2031,97832.0
GUY,Guyana,2032,97832.0
GUY,Guyana,2033,97832.0
GUY,Guyana,2034,97832.0
GUY,Guyana,2035,97832.0
GUY,Guyana,2036,97832.0
GUY,Guyana,2037,97832.0
GUY,Guyana,2038,97832.0
GUY,Guyana,2039,97832.0
GUY,Guyana,2040,97832.0
GUY,Guyana,2041,97832.0
GUY,Guyana,2042,97832.0
GUY,Guyana,2043,97832.0
GUY,Guyana,2044,97832.0
GUY,Guyana,2045,97832.0
GUY,Guyana,2046,97832.0
GUY,Guyana,2047,97832.0
GUY,Guyana,2048,97832.0
GUY,Guyana,2049,97832.0
GUY,Guyana,2050,97832.0
HKG,"China, Hong Kong SAR",2023,1580.0
HKG,"China, Hong Kong SAR",2024,1580.0
HKG,"China, Hong Kong SAR",2025,1580.0
HKG,"China, Hong Kong SAR",2026,1580.0
HKG,"China, Hong Kong SAR",2027,1580.0
HKG,"China, Hong Kong SAR",2028,1580.0
HKG,"China, Hong Kong SAR",2029,1580.0
HKG,"China, Hong Kong SAR",2030,1580.0
HKG,"China, Hong Kong SAR",2031,1580.0
HKG,"China, Hong Kong SAR",2032,1580.0
HKG,"China, Hong Kong SAR",2033,1580.0
HKG,"China, Hong Kong SAR",2034,1580.0
HKG,"China, Hong Kong SAR",2035,1580.0
HKG,"China, Hong Kong SAR",2036,1580.0
HKG,"China, Hong Kong SAR",2037,1580.0
HKG,"China, Hong Kong SAR",2038,1580.0
HKG,"China, Hong Kong SAR",2039,1580.0
HKG,"China, Hong Kong SAR",2040,1580.0
HKG,"China, Hong Kong SAR",2041,1580.0
HKG,"China, Hong Kong SAR",2042,1580.0
HKG,"China, Hong Kong SAR",2043,1580.0
HKG,"China, Hong Kong SAR",2044,1580.0
HKG,"China, Hong Kong SAR",2045,1580.0
HKG,"China, Hong Kong SAR",2046,1580.0
HKG,"China, Hong Kong SAR",2047,1580.0
HKG,"China, Hong Kong SAR",2048,1580.0
HKG,"China, Hong Kong SAR",2049,1580.0
HKG,"China, Hong Kong SAR",2050,1580.0
HND,Honduras,2023,2880200.0
HND,Honduras,2024,2880200.0
HND,Honduras,2025,2880200.0
HND,Honduras,2026,2880200.0
HND,Honduras,2027,2880200.0
HND,Honduras,2028,2880200.0
HND,Honduras,2029,2880200.0
HND,Honduras,2030,2880200.0
HND,Honduras,2031,2880200.0
HND,Honduras,2032,2880200.0
HND,Honduras,2033,2880200.0
HND,Honduras,2034,2880200.0
HND,Honduras,2035,2880200.0
HND,Honduras,2036,2880200.0
HND,Honduras,2037,2880200.0
HND,Honduras,2038,2880200.0
HND,Honduras,2039,2880200.0
HND,Honduras,2040,2880200.0
HND,Honduras,2041,2880200.0
HND,Honduras,2042,2880200.0
HND,Honduras,2043,2880200.0
HND,Honduras,2044,2880200.0
HND,Honduras,2045,2880200.0
HND,Honduras,2046,2880200.0
HND,Honduras,2047,2880200.0
HND,Honduras,2048,2880200.0
HND,Honduras,2049,2880200.0
HND,Honduras,2050,2880200.0
HRV,Croatia,2023,422000.0
HRV,Croatia,2024,422000.0
HRV,Croatia,2025,422000.0
HRV,Croatia,2026,422000.0
HRV,Croatia,2027,422000.0
HRV,Croatia,2028,422000.0
HRV,Croatia,2029,422000.0
HRV,Croatia,2030,422000.0
HRV,Croatia,2031,422000.0
HRV,Croatia,2032,422000.0
HRV,Croatia,2033,422000.0
HRV,Croatia,2034,422000.0
HRV,Croatia,2035,422000.0
HRV,Croatia,2036,422000.0
HRV,Croatia,2037,422000.0
HRV,Croatia,2038,422000.0
HRV,Croatia,2039,422000.0
HRV,Croatia,2040,422000.0
HRV,Croatia,2041,422000.0
HRV,Croatia,2042,422000.0
HRV,Croatia,2043,422000.0
HRV,Croatia,2044,422000.0
HRV,Croatia,2045,422000.0
HRV,Croatia,2046,422000.0
HRV,Croatia,2047,422000.0
HRV,Croatia,2048,422000.0
HRV,Croatia,2049,422000.0
HRV,Croatia,2050,422000.0
HTI,Haiti,2023,1527314.0
HTI,Haiti,2024,1527314.0
HTI,Haiti,2025,1527314.0
HTI,Haiti,2026,1527314.0
HTI,Haiti,2027,1527314.0
HTI,Haiti,2028,1527314.0
HTI,Haiti,2029,1527314.0
HTI,Haiti,2030,1527314.0
HTI,Haiti,2031,1527314.0
HTI,Haiti,2032,1527314.0
HTI,Haiti,2033,1527314.0
HTI,Haiti,2034,1527314.0
HTI,Haiti,2035,1527314.0
HTI,Haiti,2036,1527314.0
HTI,Haiti,2037,1527314.0
HTI,Haiti,2038,1527314.0
HTI,Haiti,2039,1527314.0
HTI,Haiti,2040,1527314.0
HTI,Haiti,2041,1527314.0
HTI,Haiti,2042,1527314.0
HTI,Haiti,2043,1527314.0
HTI,Haiti,2044,1527314.0
HTI,Haiti,2045,1527314.0
HTI,Haiti,2046,1527314.0
HTI,Haiti,2047,1527314.0
HTI,Haiti,2048,1527314.0
HTI,Haiti,2049,1527314.0
HTI,Haiti,2050,1527314.0
HUN,Hungary,2023,894000.0
HUN,Hungary,2024,894000.0
HUN,Hungary,2025,894000.0
HUN,Hungary,2026,894000.0
HUN,Hungary,2027,894000.0
HUN,Hungary,2028,894000.0
HUN,Hungary,2029,894000.0
HUN,Hungary,2030,894000.0
HUN,Hungary,2031,894000.0
HUN,Hungary,2032,894000.0
HUN,Hungary,2033,894000.0
HUN,Hungary,2034,894000.0
HUN,Hungary,2035,894000.0
HUN,Hungary,2036,894000.0
HUN,Hungary,2037,894000.0
HUN,Hungary,2038,894000.0
HUN,Hungary,2039,894000.0
HUN,Hungary,2040,894000.0
HUN,Hungary,2041,894000.0
HUN,Hungary,2042,894000.0
HUN,Hungary,2043,894000.0
HUN,Hungary,2044,894000.0
HUN,Hungary,2045,894000.0
HUN,Hungary,2046,894000.0
HUN,Hungary,2047,894000.0
HUN,Hungary,2048,894000.0
HUN,Hungary,2049,894000.0
HUN,Hungary,2050,894000.0
IDN,Indonesia,2023,18610148.0
IDN,Indonesia,2024,18610148.0
IDN,Indonesia,2025,18610148.0
IDN,Indonesia,2026,18610148.0
IDN,Indonesia,2027,18610148.0
IDN,Indonesia,2028,18610148.0
IDN,Indonesia,2029,18610148.0
IDN,Indonesia,2030,18610148.0
IDN,Indonesia,2031,18610148.0
IDN,Indonesia,2032,18610148.0
IDN,Indonesia,2033,18610148.0
