,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_electricity
3790,Libya,LBY,2041,0.3332552250040387
3791,Libya,LBY,2042,0.3332552250040387
3792,Libya,LBY,2043,0.3332552250040387
3793,Libya,LBY,2044,0.3332552250040387
3794,Libya,LBY,2045,0.3332552250040387
3795,Libya,LBY,2046,0.3332552250040387
3796,Libya,LBY,2047,0.3332552250040387
3797,Libya,LBY,2048,0.3332552250040387
3798,Libya,LBY,2049,0.3332552250040387
3799,Libya,LBY,2050,0.3332552250040387
3809,Lithuania,LTU,2020,0.4872088583428789
3810,Lithuania,LTU,2021,0.4872088583428789
3811,Lithuania,LTU,2022,0.4872088583428789
3812,Lithuania,LTU,2023,0.4872088583428789
3813,Lithuania,LTU,2024,0.4872088583428789
3814,Lithuania,LTU,2025,0.4872088583428789
3815,Lithuania,LTU,2026,0.4872088583428789
3816,Lithuania,LTU,2027,0.4872088583428789
3817,Lithuania,LTU,2028,0.4872088583428789
3818,Lithuania,LTU,2029,0.4872088583428789
3819,Lithuania,LTU,2030,0.4872088583428789
3820,Lithuania,LTU,2031,0.4872088583428789
3821,Lithuania,LTU,2032,0.4872088583428789
3822,Lithuania,LTU,2033,0.4872088583428789
3823,Lithuania,LTU,2034,0.4872088583428789
3824,Lithuania,LTU,2035,0.4872088583428789
3825,Lithuania,LTU,2036,0.4872088583428789
3826,Lithuania,LTU,2037,0.4872088583428789
3827,Lithuania,LTU,2038,0.4872088583428789
3828,Lithuania,LTU,2039,0.4872088583428789
3829,Lithuania,LTU,2040,0.4872088583428789
3830,Lithuania,LTU,2041,0.4872088583428789
3831,Lithuania,LTU,2042,0.4872088583428789
3832,Lithuania,LTU,2043,0.4872088583428789
3833,Lithuania,LTU,2044,0.4872088583428789
3834,Lithuania,LTU,2045,0.4872088583428789
3835,Lithuania,LTU,2046,0.4872088583428789
3836,Lithuania,LTU,2047,0.4872088583428789
3837,Lithuania,LTU,2048,0.4872088583428789
3838,Lithuania,LTU,2049,0.4872088583428789
3839,Lithuania,LTU,2050,0.4872088583428789
3849,Luxembourg,LUX,2020,0.3788990825688074
3850,Luxembourg,LUX,2021,0.3788990825688074
3851,Luxembourg,LUX,2022,0.3788990825688074
3852,Luxembourg,LUX,2023,0.3788990825688074
3853,Luxembourg,LUX,2024,0.3788990825688074
3854,Luxembourg,LUX,2025,0.3788990825688074
3855,Luxembourg,LUX,2026,0.3788990825688074
3856,Luxembourg,LUX,2027,0.3788990825688074
3857,Luxembourg,LUX,2028,0.3788990825688074
3858,Luxembourg,LUX,2029,0.3788990825688074
3859,Luxembourg,LUX,2030,0.3788990825688074
3860,Luxembourg,LUX,2031,0.3788990825688074
3861,Luxembourg,LUX,2032,0.3788990825688074
3862,Luxembourg,LUX,2033,0.3788990825688074
3863,Luxembourg,LUX,2034,0.3788990825688074
3864,Luxembourg,LUX,2035,0.3788990825688074
3865,Luxembourg,LUX,2036,0.3788990825688074
3866,Luxembourg,LUX,2037,0.3788990825688074
3867,Luxembourg,LUX,2038,0.3788990825688074
3868,Luxembourg,LUX,2039,0.3788990825688074
3869,Luxembourg,LUX,2040,0.3788990825688074
3870,Luxembourg,LUX,2041,0.3788990825688074
3871,Luxembourg,LUX,2042,0.3788990825688074
3872,Luxembourg,LUX,2043,0.3788990825688074
3873,Luxembourg,LUX,2044,0.3788990825688074
3874,Luxembourg,LUX,2045,0.3788990825688074
3875,Luxembourg,LUX,2046,0.3788990825688074
3876,Luxembourg,LUX,2047,0.3788990825688074
3877,Luxembourg,LUX,2048,0.3788990825688074
3878,Luxembourg,LUX,2049,0.3788990825688074
3879,Luxembourg,LUX,2050,0.3788990825688074
3889,"Macao SAR, China",MAC,2020,0.3332552250040387
3890,"Macao SAR, China",MAC,2021,0.3332552250040387
3891,"Macao SAR, China",MAC,2022,0.3332552250040387
3892,"Macao SAR, China",MAC,2023,0.3332552250040387
3893,"Macao SAR, China",MAC,2024,0.3332552250040387
3894,"Macao SAR, China",MAC,2025,0.3332552250040387
3895,"Macao SAR, China",MAC,2026,0.3332552250040387
3896,"Macao SAR, China",MAC,2027,0.3332552250040387
3897,"Macao SAR, China",MAC,2028,0.3332552250040387
3898,"Macao SAR, China",MAC,2029,0.3332552250040387
3899,"Macao SAR, China",MAC,2030,0.3332552250040387
3900,"Macao SAR, China",MAC,2031,0.3332552250040387
3901,"Macao SAR, China",MAC,2032,0.3332552250040387
3902,"Macao SAR, China",MAC,2033,0.3332552250040387
3903,"Macao SAR, China",MAC,2034,0.3332552250040387
3904,"Macao SAR, China",MAC,2035,0.3332552250040387
3905,"Macao SAR, China",MAC,2036,0.3332552250040387
3906,"Macao SAR, China",MAC,2037,0.3332552250040387
3907,"Macao SAR, China",MAC,2038,0.3332552250040387
3908,"Macao SAR, China",MAC,2039,0.3332552250040387
3909,"Macao SAR, China",MAC,2040,0.3332552250040387
3910,"Macao SAR, China",MAC,2041,0.3332552250040387
3911,"Macao SAR, China",MAC,2042,0.3332552250040387
3912,"Macao SAR, China",MAC,2043,0.3332552250040387
3913,"Macao SAR, China",MAC,2044,0.3332552250040387
3914,"Macao SAR, China",MAC,2045,0.3332552250040387
3915,"Macao SAR, China",MAC,2046,0.3332552250040387
3916,"Macao SAR, China",MAC,2047,0.3332552250040387
3917,"Macao SAR, China",MAC,2048,0.3332552250040387
3918,"Macao SAR, China",MAC,2049,0.3332552250040387
3919,"Macao SAR, China",MAC,2050,0.3332552250040387
3929,Madagascar,MDG,2020,0.3332552250040387
3930,Madagascar,MDG,2021,0.3332552250040387
3931,Madagascar,MDG,2022,0.3332552250040387
3932,Madagascar,MDG,2023,0.3332552250040387
3933,Madagascar,MDG,2024,0.3332552250040387
3934,Madagascar,MDG,2025,0.3332552250040387
3935,Madagascar,MDG,2026,0.3332552250040387
3936,Madagascar,MDG,2027,0.3332552250040387
3937,Madagascar,MDG,2028,0.3332552250040387
3938,Madagascar,MDG,2029,0.3332552250040387
3939,Madagascar,MDG,2030,0.3332552250040387
3940,Madagascar,MDG,2031,0.3332552250040387
3941,Madagascar,MDG,2032,0.3332552250040387
3942,Madagascar,MDG,2033,0.3332552250040387
3943,Madagascar,MDG,2034,0.3332552250040387
3944,Madagascar,MDG,2035,0.3332552250040387
3945,Madagascar,MDG,2036,0.3332552250040387
3946,Madagascar,MDG,2037,0.3332552250040387
3947,Madagascar,MDG,2038,0.3332552250040387
3948,Madagascar,MDG,2039,0.3332552250040387
3949,Madagascar,MDG,2040,0.3332552250040387
3950,Madagascar,MDG,2041,0.3332552250040387
3951,Madagascar,MDG,2042,0.3332552250040387
3952,Madagascar,MDG,2043,0.3332552250040387
3953,Madagascar,MDG,2044,0.3332552250040387
3954,Madagascar,MDG,2045,0.3332552250040387
3955,Madagascar,MDG,2046,0.3332552250040387
3956,Madagascar,MDG,2047,0.3332552250040387
3957,Madagascar,MDG,2048,0.3332552250040387
3958,Madagascar,MDG,2049,0.3332552250040387
3959,Madagascar,MDG,2050,0.3332552250040387
3969,Malawi,MWI,2020,0.3332552250040387
3970,Malawi,MWI,2021,0.3332552250040387
3971,Malawi,MWI,2022,0.3332552250040387
3972,Malawi,MWI,2023,0.3332552250040387
3973,Malawi,MWI,2024,0.3332552250040387
3974,Malawi,MWI,2025,0.3332552250040387
3975,Malawi,MWI,2026,0.3332552250040387
3976,Malawi,MWI,2027,0.3332552250040387
3977,Malawi,MWI,2028,0.3332552250040387
3978,Malawi,MWI,2029,0.3332552250040387
3979,Malawi,MWI,2030,0.3332552250040387
3980,Malawi,MWI,2031,0.3332552250040387
3981,Malawi,MWI,2032,0.3332552250040387
3982,Malawi,MWI,2033,0.3332552250040387
3983,Malawi,MWI,2034,0.3332552250040387
3984,Malawi,MWI,2035,0.3332552250040387
3985,Malawi,MWI,2036,0.3332552250040387
3986,Malawi,MWI,2037,0.3332552250040387
3987,Malawi,MWI,2038,0.3332552250040387
3988,Malawi,MWI,2039,0.3332552250040387
3989,Malawi,MWI,2040,0.3332552250040387
3990,Malawi,MWI,2041,0.3332552250040387
3991,Malawi,MWI,2042,0.3332552250040387
3992,Malawi,MWI,2043,0.3332552250040387
3993,Malawi,MWI,2044,0.3332552250040387
3994,Malawi,MWI,2045,0.3332552250040387
3995,Malawi,MWI,2046,0.3332552250040387
3996,Malawi,MWI,2047,0.3332552250040387
3997,Malawi,MWI,2048,0.3332552250040387
3998,Malawi,MWI,2049,0.3332552250040387
3999,Malawi,MWI,2050,0.3332552250040387
4009,Malaysia,MYS,2020,0.3332552250040387
4010,Malaysia,MYS,2021,0.3332552250040387
4011,Malaysia,MYS,2022,0.3332552250040387
4012,Malaysia,MYS,2023,0.3332552250040387
4013,Malaysia,MYS,2024,0.3332552250040387
4014,Malaysia,MYS,2025,0.3332552250040387
4015,Malaysia,MYS,2026,0.3332552250040387
4016,Malaysia,MYS,2027,0.3332552250040387
4017,Malaysia,MYS,2028,0.3332552250040387
4018,Malaysia,MYS,2029,0.3332552250040387
4019,Malaysia,MYS,2030,0.3332552250040387
4020,Malaysia,MYS,2031,0.3332552250040387
4021,Malaysia,MYS,2032,0.3332552250040387
4022,Malaysia,MYS,2033,0.3332552250040387
4023,Malaysia,MYS,2034,0.3332552250040387
4024,Malaysia,MYS,2035,0.3332552250040387
4025,Malaysia,MYS,2036,0.3332552250040387
4026,Malaysia,MYS,2037,0.3332552250040387
4027,Malaysia,MYS,2038,0.3332552250040387
4028,Malaysia,MYS,2039,0.3332552250040387
4029,Malaysia,MYS,2040,0.3332552250040387
4030,Malaysia,MYS,2041,0.3332552250040387
4031,Malaysia,MYS,2042,0.3332552250040387
4032,Malaysia,MYS,2043,0.3332552250040387
4033,Malaysia,MYS,2044,0.3332552250040387
4034,Malaysia,MYS,2045,0.3332552250040387
4035,Malaysia,MYS,2046,0.3332552250040387
4036,Malaysia,MYS,2047,0.3332552250040387
4037,Malaysia,MYS,2048,0.3332552250040387
4038,Malaysia,MYS,2049,0.3332552250040387
4039,Malaysia,MYS,2050,0.3332552250040387
4049,Maldives,MDV,2020,0.3332552250040387
4050,Maldives,MDV,2021,0.3332552250040387
4051,Maldives,MDV,2022,0.3332552250040387
4052,Maldives,MDV,2023,0.3332552250040387
4053,Maldives,MDV,2024,0.3332552250040387
4054,Maldives,MDV,2025,0.3332552250040387
4055,Maldives,MDV,2026,0.3332552250040387
4056,Maldives,MDV,2027,0.3332552250040387
4057,Maldives,MDV,2028,0.3332552250040387
4058,Maldives,MDV,2029,0.3332552250040387
4059,Maldives,MDV,2030,0.3332552250040387
4060,Maldives,MDV,2031,0.3332552250040387
4061,Maldives,MDV,2032,0.3332552250040387
4062,Maldives,MDV,2033,0.3332552250040387
4063,Maldives,MDV,2034,0.3332552250040387
4064,Maldives,MDV,2035,0.3332552250040387
4065,Maldives,MDV,2036,0.3332552250040387
4066,Maldives,MDV,2037,0.3332552250040387
4067,Maldives,MDV,2038,0.3332552250040387
4068,Maldives,MDV,2039,0.3332552250040387
4069,Maldives,MDV,2040,0.3332552250040387
4070,Maldives,MDV,2041,0.3332552250040387
4071,Maldives,MDV,2042,0.3332552250040387
4072,Maldives,MDV,2043,0.3332552250040387
4073,Maldives,MDV,2044,0.3332552250040387
4074,Maldives,MDV,2045,0.3332552250040387
4075,Maldives,MDV,2046,0.3332552250040387
4076,Maldives,MDV,2047,0.3332552250040387
4077,Maldives,MDV,2048,0.3332552250040387
4078,Maldives,MDV,2049,0.3332552250040387
4079,Maldives,MDV,2050,0.3332552250040387
4089,Mali,MLI,2020,0.3332552250040387
4090,Mali,MLI,2021,0.3332552250040387
4091,Mali,MLI,2022,0.3332552250040387
4092,Mali,MLI,2023,0.3332552250040387
4093,Mali,MLI,2024,0.3332552250040387
4094,Mali,MLI,2025,0.3332552250040387
4095,Mali,MLI,2026,0.3332552250040387
4096,Mali,MLI,2027,0.3332552250040387
4097,Mali,MLI,2028,0.3332552250040387
4098,Mali,MLI,2029,0.3332552250040387
4099,Mali,MLI,2030,0.3332552250040387
4100,Mali,MLI,2031,0.3332552250040387
4101,Mali,MLI,2032,0.3332552250040387
4102,Mali,MLI,2033,0.3332552250040387
4103,Mali,MLI,2034,0.3332552250040387
4104,Mali,MLI,2035,0.3332552250040387
4105,Mali,MLI,2036,0.3332552250040387
4106,Mali,MLI,2037,0.3332552250040387
4107,Mali,MLI,2038,0.3332552250040387
4108,Mali,MLI,2039,0.3332552250040387
4109,Mali,MLI,2040,0.3332552250040387
4110,Mali,MLI,2041,0.3332552250040387
4111,Mali,MLI,2042,0.3332552250040387
4112,Mali,MLI,2043,0.3332552250040387
4113,Mali,MLI,2044,0.3332552250040387
4114,Mali,MLI,2045,0.3332552250040387
4115,Mali,MLI,2046,0.3332552250040387
4116,Mali,MLI,2047,0.3332552250040387
4117,Mali,MLI,2048,0.3332552250040387
4118,Mali,MLI,2049,0.3332552250040387
4119,Mali,MLI,2050,0.3332552250040387
4129,Malta,MLT,2020,0.7671232876712328
4130,Malta,MLT,2021,0.7671232876712328
4131,Malta,MLT,2022,0.7671232876712328
4132,Malta,MLT,2023,0.7671232876712328
4133,Malta,MLT,2024,0.7671232876712328
4134,Malta,MLT,2025,0.7671232876712328
4135,Malta,MLT,2026,0.7671232876712328
4136,Malta,MLT,2027,0.7671232876712328
4137,Malta,MLT,2028,0.7671232876712328
4138,Malta,MLT,2029,0.7671232876712328
4139,Malta,MLT,2030,0.7671232876712328
4140,Malta,MLT,2031,0.7671232876712328
4141,Malta,MLT,2032,0.7671232876712328
4142,Malta,MLT,2033,0.7671232876712328
4143,Malta,MLT,2034,0.7671232876712328
4144,Malta,MLT,2035,0.7671232876712328
4145,Malta,MLT,2036,0.7671232876712328
4146,Malta,MLT,2037,0.7671232876712328
4147,Malta,MLT,2038,0.7671232876712328
4148,Malta,MLT,2039,0.7671232876712328
4149,Malta,MLT,2040,0.7671232876712328
4150,Malta,MLT,2041,0.7671232876712328
4151,Malta,MLT,2042,0.7671232876712328
4152,Malta,MLT,2043,0.7671232876712328
4153,Malta,MLT,2044,0.7671232876712328
4154,Malta,MLT,2045,0.7671232876712328
4155,Malta,MLT,2046,0.7671232876712328
4156,Malta,MLT,2047,0.7671232876712328
4157,Malta,MLT,2048,0.7671232876712328
4158,Malta,MLT,2049,0.7671232876712328
4159,Malta,MLT,2050,0.7671232876712328
4169,Mauritania,MRT,2020,0.3332552250040387
4170,Mauritania,MRT,2021,0.3332552250040387
4171,Mauritania,MRT,2022,0.3332552250040387
4172,Mauritania,MRT,2023,0.3332552250040387
4173,Mauritania,MRT,2024,0.3332552250040387
4174,Mauritania,MRT,2025,0.3332552250040387
4175,Mauritania,MRT,2026,0.3332552250040387
4176,Mauritania,MRT,2027,0.3332552250040387
4177,Mauritania,MRT,2028,0.3332552250040387
4178,Mauritania,MRT,2029,0.3332552250040387
4179,Mauritania,MRT,2030,0.3332552250040387
4180,Mauritania,MRT,2031,0.3332552250040387
4181,Mauritania,MRT,2032,0.3332552250040387
4182,Mauritania,MRT,2033,0.3332552250040387
4183,Mauritania,MRT,2034,0.3332552250040387
4184,Mauritania,MRT,2035,0.3332552250040387
4185,Mauritania,MRT,2036,0.3332552250040387
4186,Mauritania,MRT,2037,0.3332552250040387
4187,Mauritania,MRT,2038,0.3332552250040387
4188,Mauritania,MRT,2039,0.3332552250040387
4189,Mauritania,MRT,2040,0.3332552250040387
4190,Mauritania,MRT,2041,0.3332552250040387
4191,Mauritania,MRT,2042,0.3332552250040387
4192,Mauritania,MRT,2043,0.3332552250040387
4193,Mauritania,MRT,2044,0.3332552250040387
4194,Mauritania,MRT,2045,0.3332552250040387
4195,Mauritania,MRT,2046,0.3332552250040387
4196,Mauritania,MRT,2047,0.3332552250040387
4197,Mauritania,MRT,2048,0.3332552250040387
4198,Mauritania,MRT,2049,0.3332552250040387
4199,Mauritania,MRT,2050,0.3332552250040387
4209,Mauritius,MUS,2020,0.3332552250040387
4210,Mauritius,MUS,2021,0.3332552250040387
4211,Mauritius,MUS,2022,0.3332552250040387
4212,Mauritius,MUS,2023,0.3332552250040387
4213,Mauritius,MUS,2024,0.3332552250040387
4214,Mauritius,MUS,2025,0.3332552250040387
4215,Mauritius,MUS,2026,0.3332552250040387
4216,Mauritius,MUS,2027,0.3332552250040387
4217,Mauritius,MUS,2028,0.3332552250040387
4218,Mauritius,MUS,2029,0.3332552250040387
4219,Mauritius,MUS,2030,0.3332552250040387
4220,Mauritius,MUS,2031,0.3332552250040387
4221,Mauritius,MUS,2032,0.3332552250040387
4222,Mauritius,MUS,2033,0.3332552250040387
4223,Mauritius,MUS,2034,0.3332552250040387
4224,Mauritius,MUS,2035,0.3332552250040387
4225,Mauritius,MUS,2036,0.3332552250040387
4226,Mauritius,MUS,2037,0.3332552250040387
4227,Mauritius,MUS,2038,0.3332552250040387
4228,Mauritius,MUS,2039,0.3332552250040387
4229,Mauritius,MUS,2040,0.3332552250040387
4230,Mauritius,MUS,2041,0.3332552250040387
4231,Mauritius,MUS,2042,0.3332552250040387
4232,Mauritius,MUS,2043,0.3332552250040387
4233,Mauritius,MUS,2044,0.3332552250040387
4234,Mauritius,MUS,2045,0.3332552250040387
4235,Mauritius,MUS,2046,0.3332552250040387
4236,Mauritius,MUS,2047,0.3332552250040387
4237,Mauritius,MUS,2048,0.3332552250040387
4238,Mauritius,MUS,2049,0.3332552250040387
4239,Mauritius,MUS,2050,0.3332552250040387
4249,Mexico,MEX,2020,0.447166646699413
4250,Mexico,MEX,2021,0.447166646699413
4251,Mexico,MEX,2022,0.447166646699413
4252,Mexico,MEX,2023,0.447166646699413
4253,Mexico,MEX,2024,0.447166646699413
4254,Mexico,MEX,2025,0.447166646699413
4255,Mexico,MEX,2026,0.447166646699413
4256,Mexico,MEX,2027,0.447166646699413
4257,Mexico,MEX,2028,0.447166646699413
4258,Mexico,MEX,2029,0.447166646699413
4259,Mexico,MEX,2030,0.447166646699413
4260,Mexico,MEX,2031,0.447166646699413
4261,Mexico,MEX,2032,0.447166646699413
4262,Mexico,MEX,2033,0.447166646699413
4263,Mexico,MEX,2034,0.447166646699413
4264,Mexico,MEX,2035,0.447166646699413
4265,Mexico,MEX,2036,0.447166646699413
4266,Mexico,MEX,2037,0.447166646699413
4267,Mexico,MEX,2038,0.447166646699413
4268,Mexico,MEX,2039,0.447166646699413
4269,Mexico,MEX,2040,0.447166646699413
4270,Mexico,MEX,2041,0.447166646699413
4271,Mexico,MEX,2042,0.447166646699413
4272,Mexico,MEX,2043,0.447166646699413
4273,Mexico,MEX,2044,0.447166646699413
4274,Mexico,MEX,2045,0.447166646699413
4275,Mexico,MEX,2046,0.447166646699413
4276,Mexico,MEX,2047,0.447166646699413
4277,Mexico,MEX,2048,0.447166646699413
4278,Mexico,MEX,2049,0.447166646699413
4279,Mexico,MEX,2050,0.447166646699413
4289,Moldova,MDA,2020,0.3332552250040387
4290,Moldova,MDA,2021,0.3332552250040387
4291,Moldova,MDA,2022,0.3332552250040387
4292,Moldova,MDA,2023,0.3332552250040387
4293,Moldova,MDA,2024,0.3332552250040387
4294,Moldova,MDA,2025,0.3332552250040387
4295,Moldova,MDA,2026,0.3332552250040387
4296,Moldova,MDA,2027,0.3332552250040387
4297,Moldova,MDA,2028,0.3332552250040387
4298,Moldova,MDA,2029,0.3332552250040387
4299,Moldova,MDA,2030,0.3332552250040387
4300,Moldova,MDA,2031,0.3332552250040387
4301,Moldova,MDA,2032,0.3332552250040387
4302,Moldova,MDA,2033,0.3332552250040387
4303,Moldova,MDA,2034,0.3332552250040387
4304,Moldova,MDA,2035,0.3332552250040387
4305,Moldova,MDA,2036,0.3332552250040387
4306,Moldova,MDA,2037,0.3332552250040387
4307,Moldova,MDA,2038,0.3332552250040387
4308,Moldova,MDA,2039,0.3332552250040387
4309,Moldova,MDA,2040,0.3332552250040387
4310,Moldova,MDA,2041,0.3332552250040387
4311,Moldova,MDA,2042,0.3332552250040387
4312,Moldova,MDA,2043,0.3332552250040387
4313,Moldova,MDA,2044,0.3332552250040387
4314,Moldova,MDA,2045,0.3332552250040387
4315,Moldova,MDA,2046,0.3332552250040387
4316,Moldova,MDA,2047,0.3332552250040387
4317,Moldova,MDA,2048,0.3332552250040387
4318,Moldova,MDA,2049,0.3332552250040387
4319,Moldova,MDA,2050,0.3332552250040387
4329,Mongolia,MNG,2020,0.3332552250040387
4330,Mongolia,MNG,2021,0.3332552250040387
4331,Mongolia,MNG,2022,0.3332552250040387
4332,Mongolia,MNG,2023,0.3332552250040387
4333,Mongolia,MNG,2024,0.3332552250040387
4334,Mongolia,MNG,2025,0.3332552250040387
4335,Mongolia,MNG,2026,0.3332552250040387
4336,Mongolia,MNG,2027,0.3332552250040387
4337,Mongolia,MNG,2028,0.3332552250040387
4338,Mongolia,MNG,2029,0.3332552250040387
4339,Mongolia,MNG,2030,0.3332552250040387
4340,Mongolia,MNG,2031,0.3332552250040387
4341,Mongolia,MNG,2032,0.3332552250040387
4342,Mongolia,MNG,2033,0.3332552250040387
4343,Mongolia,MNG,2034,0.3332552250040387
4344,Mongolia,MNG,2035,0.3332552250040387
4345,Mongolia,MNG,2036,0.3332552250040387
4346,Mongolia,MNG,2037,0.3332552250040387
4347,Mongolia,MNG,2038,0.3332552250040387
4348,Mongolia,MNG,2039,0.3332552250040387
4349,Mongolia,MNG,2040,0.3332552250040387
4350,Mongolia,MNG,2041,0.3332552250040387
4351,Mongolia,MNG,2042,0.3332552250040387
4352,Mongolia,MNG,2043,0.3332552250040387
4353,Mongolia,MNG,2044,0.3332552250040387
4354,Mongolia,MNG,2045,0.3332552250040387
4355,Mongolia,MNG,2046,0.3332552250040387
4356,Mongolia,MNG,2047,0.3332552250040387
4357,Mongolia,MNG,2048,0.3332552250040387
4358,Mongolia,MNG,2049,0.3332552250040387
4359,Mongolia,MNG,2050,0.3332552250040387
4369,Montenegro,MNE,2020,0.3332552250040387
4370,Montenegro,MNE,2021,0.3332552250040387
4371,Montenegro,MNE,2022,0.3332552250040387
4372,Montenegro,MNE,2023,0.3332552250040387
4373,Montenegro,MNE,2024,0.3332552250040387
4374,Montenegro,MNE,2025,0.3332552250040387
4375,Montenegro,MNE,2026,0.3332552250040387
4376,Montenegro,MNE,2027,0.3332552250040387
4377,Montenegro,MNE,2028,0.3332552250040387
4378,Montenegro,MNE,2029,0.3332552250040387
4379,Montenegro,MNE,2030,0.3332552250040387
4380,Montenegro,MNE,2031,0.3332552250040387
4381,Montenegro,MNE,2032,0.3332552250040387
4382,Montenegro,MNE,2033,0.3332552250040387
4383,Montenegro,MNE,2034,0.3332552250040387
4384,Montenegro,MNE,2035,0.3332552250040387
4385,Montenegro,MNE,2036,0.3332552250040387
4386,Montenegro,MNE,2037,0.3332552250040387
4387,Montenegro,MNE,2038,0.3332552250040387
4388,Montenegro,MNE,2039,0.3332552250040387
4389,Montenegro,MNE,2040,0.3332552250040387
4390,Montenegro,MNE,2041,0.3332552250040387
4391,Montenegro,MNE,2042,0.3332552250040387
4392,Montenegro,MNE,2043,0.3332552250040387
4393,Montenegro,MNE,2044,0.3332552250040387
4394,Montenegro,MNE,2045,0.3332552250040387
4395,Montenegro,MNE,2046,0.3332552250040387
4396,Montenegro,MNE,2047,0.3332552250040387
4397,Montenegro,MNE,2048,0.3332552250040387
4398,Montenegro,MNE,2049,0.3332552250040387
4399,Montenegro,MNE,2050,0.3332552250040387
4409,Morocco,MAR,2020,0.17072570725707256
4410,Morocco,MAR,2021,0.17072570725707256
4411,Morocco,MAR,2022,0.17072570725707256
4412,Morocco,MAR,2023,0.17072570725707256
4413,Morocco,MAR,2024,0.17072570725707256
4414,Morocco,MAR,2025,0.17072570725707256
4415,Morocco,MAR,2026,0.17072570725707256
4416,Morocco,MAR,2027,0.17072570725707256
4417,Morocco,MAR,2028,0.17072570725707256
4418,Morocco,MAR,2029,0.17072570725707256
4419,Morocco,MAR,2030,0.17072570725707256
4420,Morocco,MAR,2031,0.17072570725707256
4421,Morocco,MAR,2032,0.17072570725707256
4422,Morocco,MAR,2033,0.17072570725707256
4423,Morocco,MAR,2034,0.17072570725707256
4424,Morocco,MAR,2035,0.17072570725707256
4425,Morocco,MAR,2036,0.17072570725707256
4426,Morocco,MAR,2037,0.17072570725707256
4427,Morocco,MAR,2038,0.17072570725707256
4428,Morocco,MAR,2039,0.17072570725707256
4429,Morocco,MAR,2040,0.17072570725707256
4430,Morocco,MAR,2041,0.17072570725707256
4431,Morocco,MAR,2042,0.17072570725707256
4432,Morocco,MAR,2043,0.17072570725707256
4433,Morocco,MAR,2044,0.17072570725707256
4434,Morocco,MAR,2045,0.17072570725707256
4435,Morocco,MAR,2046,0.17072570725707256
4436,Morocco,MAR,2047,0.17072570725707256
4437,Morocco,MAR,2048,0.17072570725707256
4438,Morocco,MAR,2049,0.17072570725707256
4439,Morocco,MAR,2050,0.17072570725707256
4449,Mozambique,MOZ,2020,0.3332552250040387
4450,Mozambique,MOZ,2021,0.3332552250040387
4451,Mozambique,MOZ,2022,0.3332552250040387
4452,Mozambique,MOZ,2023,0.3332552250040387
4453,Mozambique,MOZ,2024,0.3332552250040387
4454,Mozambique,MOZ,2025,0.3332552250040387
4455,Mozambique,MOZ,2026,0.3332552250040387
4456,Mozambique,MOZ,2027,0.3332552250040387
4457,Mozambique,MOZ,2028,0.3332552250040387
4458,Mozambique,MOZ,2029,0.3332552250040387
4459,Mozambique,MOZ,2030,0.3332552250040387
4460,Mozambique,MOZ,2031,0.3332552250040387
4461,Mozambique,MOZ,2032,0.3332552250040387
4462,Mozambique,MOZ,2033,0.3332552250040387
4463,Mozambique,MOZ,2034,0.3332552250040387
4464,Mozambique,MOZ,2035,0.3332552250040387
4465,Mozambique,MOZ,2036,0.3332552250040387
4466,Mozambique,MOZ,2037,0.3332552250040387
4467,Mozambique,MOZ,2038,0.3332552250040387
4468,Mozambique,MOZ,2039,0.3332552250040387
4469,Mozambique,MOZ,2040,0.3332552250040387
4470,Mozambique,MOZ,2041,0.3332552250040387
4471,Mozambique,MOZ,2042,0.3332552250040387
4472,Mozambique,MOZ,2043,0.3332552250040387
4473,Mozambique,MOZ,2044,0.3332552250040387
4474,Mozambique,MOZ,2045,0.3332552250040387
4475,Mozambique,MOZ,2046,0.3332552250040387
4476,Mozambique,MOZ,2047,0.3332552250040387
4477,Mozambique,MOZ,2048,0.3332552250040387
4478,Mozambique,MOZ,2049,0.3332552250040387
4479,Mozambique,MOZ,2050,0.3332552250040387
4489,Myanmar,MMR,2020,0.3332552250040387
4490,Myanmar,MMR,2021,0.3332552250040387
4491,Myanmar,MMR,2022,0.3332552250040387
4492,Myanmar,MMR,2023,0.3332552250040387
4493,Myanmar,MMR,2024,0.3332552250040387
4494,Myanmar,MMR,2025,0.3332552250040387
4495,Myanmar,MMR,2026,0.3332552250040387
4496,Myanmar,MMR,2027,0.3332552250040387
4497,Myanmar,MMR,2028,0.3332552250040387
4498,Myanmar,MMR,2029,0.3332552250040387
4499,Myanmar,MMR,2030,0.3332552250040387
4500,Myanmar,MMR,2031,0.3332552250040387
4501,Myanmar,MMR,2032,0.3332552250040387
4502,Myanmar,MMR,2033,0.3332552250040387
4503,Myanmar,MMR,2034,0.3332552250040387
4504,Myanmar,MMR,2035,0.3332552250040387
4505,Myanmar,MMR,2036,0.3332552250040387
4506,Myanmar,MMR,2037,0.3332552250040387
4507,Myanmar,MMR,2038,0.3332552250040387
4508,Myanmar,MMR,2039,0.3332552250040387
4509,Myanmar,MMR,2040,0.3332552250040387
4510,Myanmar,MMR,2041,0.3332552250040387
4511,Myanmar,MMR,2042,0.3332552250040387
4512,Myanmar,MMR,2043,0.3332552250040387
4513,Myanmar,MMR,2044,0.3332552250040387
4514,Myanmar,MMR,2045,0.3332552250040387
4515,Myanmar,MMR,2046,0.3332552250040387
