,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_diesel
3716,Lesotho,LSO,2047,0.08780949660434015
3717,Lesotho,LSO,2048,0.08780949660434015
3718,Lesotho,LSO,2049,0.08780949660434015
3719,Lesotho,LSO,2050,0.08780949660434015
3729,Liberia,LBR,2020,0.08780949660434015
3730,Liberia,LBR,2021,0.08780949660434015
3731,Liberia,LBR,2022,0.08780949660434015
3732,Liberia,LBR,2023,0.08780949660434015
3733,Liberia,LBR,2024,0.08780949660434015
3734,Liberia,LBR,2025,0.08780949660434015
3735,Liberia,LBR,2026,0.08780949660434015
3736,Liberia,LBR,2027,0.08780949660434015
3737,Liberia,LBR,2028,0.08780949660434015
3738,Liberia,LBR,2029,0.08780949660434015
3739,Liberia,LBR,2030,0.08780949660434015
3740,Liberia,LBR,2031,0.08780949660434015
3741,Liberia,LBR,2032,0.08780949660434015
3742,Liberia,LBR,2033,0.08780949660434015
3743,Liberia,LBR,2034,0.08780949660434015
3744,Liberia,LBR,2035,0.08780949660434015
3745,Liberia,LBR,2036,0.08780949660434015
3746,Liberia,LBR,2037,0.08780949660434015
3747,Liberia,LBR,2038,0.08780949660434015
3748,Liberia,LBR,2039,0.08780949660434015
3749,Liberia,LBR,2040,0.08780949660434015
3750,Liberia,LBR,2041,0.08780949660434015
3751,Liberia,LBR,2042,0.08780949660434015
3752,Liberia,LBR,2043,0.08780949660434015
3753,Liberia,LBR,2044,0.08780949660434015
3754,Liberia,LBR,2045,0.08780949660434015
3755,Liberia,LBR,2046,0.08780949660434015
3756,Liberia,LBR,2047,0.08780949660434015
3757,Liberia,LBR,2048,0.08780949660434015
3758,Liberia,LBR,2049,0.08780949660434015
3759,Liberia,LBR,2050,0.08780949660434015
3769,Libya,LBY,2020,0.08780949660434015
3770,Libya,LBY,2021,0.08780949660434015
3771,Libya,LBY,2022,0.08780949660434015
3772,Libya,LBY,2023,0.08780949660434015
3773,Libya,LBY,2024,0.08780949660434015
3774,Libya,LBY,2025,0.08780949660434015
3775,Libya,LBY,2026,0.08780949660434015
3776,Libya,LBY,2027,0.08780949660434015
3777,Libya,LBY,2028,0.08780949660434015
3778,Libya,LBY,2029,0.08780949660434015
3779,Libya,LBY,2030,0.08780949660434015
3780,Libya,LBY,2031,0.08780949660434015
3781,Libya,LBY,2032,0.08780949660434015
3782,Libya,LBY,2033,0.08780949660434015
3783,Libya,LBY,2034,0.08780949660434015
3784,Libya,LBY,2035,0.08780949660434015
3785,Libya,LBY,2036,0.08780949660434015
3786,Libya,LBY,2037,0.08780949660434015
3787,Libya,LBY,2038,0.08780949660434015
3788,Libya,LBY,2039,0.08780949660434015
3789,Libya,LBY,2040,0.08780949660434015
3790,Libya,LBY,2041,0.08780949660434015
3791,Libya,LBY,2042,0.08780949660434015
3792,Libya,LBY,2043,0.08780949660434015
3793,Libya,LBY,2044,0.08780949660434015
3794,Libya,LBY,2045,0.08780949660434015
3795,Libya,LBY,2046,0.08780949660434015
3796,Libya,LBY,2047,0.08780949660434015
3797,Libya,LBY,2048,0.08780949660434015
3798,Libya,LBY,2049,0.08780949660434015
3799,Libya,LBY,2050,0.08780949660434015
3809,Lithuania,LTU,2020,0.039697881583929534
3810,Lithuania,LTU,2021,0.039697881583929534
3811,Lithuania,LTU,2022,0.039697881583929534
3812,Lithuania,LTU,2023,0.039697881583929534
3813,Lithuania,LTU,2024,0.039697881583929534
3814,Lithuania,LTU,2025,0.039697881583929534
3815,Lithuania,LTU,2026,0.039697881583929534
3816,Lithuania,LTU,2027,0.039697881583929534
3817,Lithuania,LTU,2028,0.039697881583929534
3818,Lithuania,LTU,2029,0.039697881583929534
3819,Lithuania,LTU,2030,0.039697881583929534
3820,Lithuania,LTU,2031,0.039697881583929534
3821,Lithuania,LTU,2032,0.039697881583929534
3822,Lithuania,LTU,2033,0.039697881583929534
3823,Lithuania,LTU,2034,0.039697881583929534
3824,Lithuania,LTU,2035,0.039697881583929534
3825,Lithuania,LTU,2036,0.039697881583929534
3826,Lithuania,LTU,2037,0.039697881583929534
3827,Lithuania,LTU,2038,0.039697881583929534
3828,Lithuania,LTU,2039,0.039697881583929534
3829,Lithuania,LTU,2040,0.039697881583929534
3830,Lithuania,LTU,2041,0.039697881583929534
3831,Lithuania,LTU,2042,0.039697881583929534
3832,Lithuania,LTU,2043,0.039697881583929534
3833,Lithuania,LTU,2044,0.039697881583929534
3834,Lithuania,LTU,2045,0.039697881583929534
3835,Lithuania,LTU,2046,0.039697881583929534
3836,Lithuania,LTU,2047,0.039697881583929534
3837,Lithuania,LTU,2048,0.039697881583929534
3838,Lithuania,LTU,2049,0.039697881583929534
3839,Lithuania,LTU,2050,0.039697881583929534
3849,Luxembourg,LUX,2020,0.2381010346926354
3850,Luxembourg,LUX,2021,0.2381010346926354
3851,Luxembourg,LUX,2022,0.2381010346926354
3852,Luxembourg,LUX,2023,0.2381010346926354
3853,Luxembourg,LUX,2024,0.2381010346926354
3854,Luxembourg,LUX,2025,0.2381010346926354
3855,Luxembourg,LUX,2026,0.2381010346926354
3856,Luxembourg,LUX,2027,0.2381010346926354
3857,Luxembourg,LUX,2028,0.2381010346926354
3858,Luxembourg,LUX,2029,0.2381010346926354
3859,Luxembourg,LUX,2030,0.2381010346926354
3860,Luxembourg,LUX,2031,0.2381010346926354
3861,Luxembourg,LUX,2032,0.2381010346926354
3862,Luxembourg,LUX,2033,0.2381010346926354
3863,Luxembourg,LUX,2034,0.2381010346926354
3864,Luxembourg,LUX,2035,0.2381010346926354
3865,Luxembourg,LUX,2036,0.2381010346926354
3866,Luxembourg,LUX,2037,0.2381010346926354
3867,Luxembourg,LUX,2038,0.2381010346926354
3868,Luxembourg,LUX,2039,0.2381010346926354
3869,Luxembourg,LUX,2040,0.2381010346926354
3870,Luxembourg,LUX,2041,0.2381010346926354
3871,Luxembourg,LUX,2042,0.2381010346926354
3872,Luxembourg,LUX,2043,0.2381010346926354
3873,Luxembourg,LUX,2044,0.2381010346926354
3874,Luxembourg,LUX,2045,0.2381010346926354
3875,Luxembourg,LUX,2046,0.2381010346926354
3876,Luxembourg,LUX,2047,0.2381010346926354
3877,Luxembourg,LUX,2048,0.2381010346926354
3878,Luxembourg,LUX,2049,0.2381010346926354
3879,Luxembourg,LUX,2050,0.2381010346926354
3889,"Macao SAR, China",MAC,2020,0.1756189932086803
3890,"Macao SAR, China",MAC,2021,0.1756189932086803
3891,"Macao SAR, China",MAC,2022,0.1756189932086803
3892,"Macao SAR, China",MAC,2023,0.1756189932086803
3893,"Macao SAR, China",MAC,2024,0.1756189932086803
3894,"Macao SAR, China",MAC,2025,0.1756189932086803
3895,"Macao SAR, China",MAC,2026,0.1756189932086803
3896,"Macao SAR, China",MAC,2027,0.1756189932086803
3897,"Macao SAR, China",MAC,2028,0.1756189932086803
3898,"Macao SAR, China",MAC,2029,0.1756189932086803
3899,"Macao SAR, China",MAC,2030,0.1756189932086803
3900,"Macao SAR, China",MAC,2031,0.1756189932086803
3901,"Macao SAR, China",MAC,2032,0.1756189932086803
3902,"Macao SAR, China",MAC,2033,0.1756189932086803
3903,"Macao SAR, China",MAC,2034,0.1756189932086803
3904,"Macao SAR, China",MAC,2035,0.1756189932086803
3905,"Macao SAR, China",MAC,2036,0.1756189932086803
3906,"Macao SAR, China",MAC,2037,0.1756189932086803
3907,"Macao SAR, China",MAC,2038,0.1756189932086803
3908,"Macao SAR, China",MAC,2039,0.1756189932086803
3909,"Macao SAR, China",MAC,2040,0.1756189932086803
3910,"Macao SAR, China",MAC,2041,0.1756189932086803
3911,"Macao SAR, China",MAC,2042,0.1756189932086803
3912,"Macao SAR, China",MAC,2043,0.1756189932086803
3913,"Macao SAR, China",MAC,2044,0.1756189932086803
3914,"Macao SAR, China",MAC,2045,0.1756189932086803
3915,"Macao SAR, China",MAC,2046,0.1756189932086803
3916,"Macao SAR, China",MAC,2047,0.1756189932086803
3917,"Macao SAR, China",MAC,2048,0.1756189932086803
3918,"Macao SAR, China",MAC,2049,0.1756189932086803
3919,"Macao SAR, China",MAC,2050,0.1756189932086803
3929,Madagascar,MDG,2020,0.08780949660434015
3930,Madagascar,MDG,2021,0.08780949660434015
3931,Madagascar,MDG,2022,0.08780949660434015
3932,Madagascar,MDG,2023,0.08780949660434015
3933,Madagascar,MDG,2024,0.08780949660434015
3934,Madagascar,MDG,2025,0.08780949660434015
3935,Madagascar,MDG,2026,0.08780949660434015
3936,Madagascar,MDG,2027,0.08780949660434015
3937,Madagascar,MDG,2028,0.08780949660434015
3938,Madagascar,MDG,2029,0.08780949660434015
3939,Madagascar,MDG,2030,0.08780949660434015
3940,Madagascar,MDG,2031,0.08780949660434015
3941,Madagascar,MDG,2032,0.08780949660434015
3942,Madagascar,MDG,2033,0.08780949660434015
3943,Madagascar,MDG,2034,0.08780949660434015
3944,Madagascar,MDG,2035,0.08780949660434015
3945,Madagascar,MDG,2036,0.08780949660434015
3946,Madagascar,MDG,2037,0.08780949660434015
3947,Madagascar,MDG,2038,0.08780949660434015
3948,Madagascar,MDG,2039,0.08780949660434015
3949,Madagascar,MDG,2040,0.08780949660434015
3950,Madagascar,MDG,2041,0.08780949660434015
3951,Madagascar,MDG,2042,0.08780949660434015
3952,Madagascar,MDG,2043,0.08780949660434015
3953,Madagascar,MDG,2044,0.08780949660434015
3954,Madagascar,MDG,2045,0.08780949660434015
3955,Madagascar,MDG,2046,0.08780949660434015
3956,Madagascar,MDG,2047,0.08780949660434015
3957,Madagascar,MDG,2048,0.08780949660434015
3958,Madagascar,MDG,2049,0.08780949660434015
3959,Madagascar,MDG,2050,0.08780949660434015
3969,Malawi,MWI,2020,0.08780949660434015
3970,Malawi,MWI,2021,0.08780949660434015
3971,Malawi,MWI,2022,0.08780949660434015
3972,Malawi,MWI,2023,0.08780949660434015
3973,Malawi,MWI,2024,0.08780949660434015
3974,Malawi,MWI,2025,0.08780949660434015
3975,Malawi,MWI,2026,0.08780949660434015
3976,Malawi,MWI,2027,0.08780949660434015
3977,Malawi,MWI,2028,0.08780949660434015
3978,Malawi,MWI,2029,0.08780949660434015
3979,Malawi,MWI,2030,0.08780949660434015
3980,Malawi,MWI,2031,0.08780949660434015
3981,Malawi,MWI,2032,0.08780949660434015
3982,Malawi,MWI,2033,0.08780949660434015
3983,Malawi,MWI,2034,0.08780949660434015
3984,Malawi,MWI,2035,0.08780949660434015
3985,Malawi,MWI,2036,0.08780949660434015
3986,Malawi,MWI,2037,0.08780949660434015
3987,Malawi,MWI,2038,0.08780949660434015
3988,Malawi,MWI,2039,0.08780949660434015
3989,Malawi,MWI,2040,0.08780949660434015
3990,Malawi,MWI,2041,0.08780949660434015
3991,Malawi,MWI,2042,0.08780949660434015
3992,Malawi,MWI,2043,0.08780949660434015
3993,Malawi,MWI,2044,0.08780949660434015
3994,Malawi,MWI,2045,0.08780949660434015
3995,Malawi,MWI,2046,0.08780949660434015
3996,Malawi,MWI,2047,0.08780949660434015
3997,Malawi,MWI,2048,0.08780949660434015
3998,Malawi,MWI,2049,0.08780949660434015
3999,Malawi,MWI,2050,0.08780949660434015
4009,Malaysia,MYS,2020,0.08780949660434015
4010,Malaysia,MYS,2021,0.08780949660434015
4011,Malaysia,MYS,2022,0.08780949660434015
4012,Malaysia,MYS,2023,0.08780949660434015
4013,Malaysia,MYS,2024,0.08780949660434015
4014,Malaysia,MYS,2025,0.08780949660434015
4015,Malaysia,MYS,2026,0.08780949660434015
4016,Malaysia,MYS,2027,0.08780949660434015
4017,Malaysia,MYS,2028,0.08780949660434015
4018,Malaysia,MYS,2029,0.08780949660434015
4019,Malaysia,MYS,2030,0.08780949660434015
4020,Malaysia,MYS,2031,0.08780949660434015
4021,Malaysia,MYS,2032,0.08780949660434015
4022,Malaysia,MYS,2033,0.08780949660434015
4023,Malaysia,MYS,2034,0.08780949660434015
4024,Malaysia,MYS,2035,0.08780949660434015
4025,Malaysia,MYS,2036,0.08780949660434015
4026,Malaysia,MYS,2037,0.08780949660434015
4027,Malaysia,MYS,2038,0.08780949660434015
4028,Malaysia,MYS,2039,0.08780949660434015
4029,Malaysia,MYS,2040,0.08780949660434015
4030,Malaysia,MYS,2041,0.08780949660434015
4031,Malaysia,MYS,2042,0.08780949660434015
4032,Malaysia,MYS,2043,0.08780949660434015
4033,Malaysia,MYS,2044,0.08780949660434015
4034,Malaysia,MYS,2045,0.08780949660434015
4035,Malaysia,MYS,2046,0.08780949660434015
4036,Malaysia,MYS,2047,0.08780949660434015
4037,Malaysia,MYS,2048,0.08780949660434015
4038,Malaysia,MYS,2049,0.08780949660434015
4039,Malaysia,MYS,2050,0.08780949660434015
4049,Maldives,MDV,2020,0.08780949660434015
4050,Maldives,MDV,2021,0.08780949660434015
4051,Maldives,MDV,2022,0.08780949660434015
4052,Maldives,MDV,2023,0.08780949660434015
4053,Maldives,MDV,2024,0.08780949660434015
4054,Maldives,MDV,2025,0.08780949660434015
4055,Maldives,MDV,2026,0.08780949660434015
4056,Maldives,MDV,2027,0.08780949660434015
4057,Maldives,MDV,2028,0.08780949660434015
4058,Maldives,MDV,2029,0.08780949660434015
4059,Maldives,MDV,2030,0.08780949660434015
4060,Maldives,MDV,2031,0.08780949660434015
4061,Maldives,MDV,2032,0.08780949660434015
4062,Maldives,MDV,2033,0.08780949660434015
4063,Maldives,MDV,2034,0.08780949660434015
4064,Maldives,MDV,2035,0.08780949660434015
4065,Maldives,MDV,2036,0.08780949660434015
4066,Maldives,MDV,2037,0.08780949660434015
4067,Maldives,MDV,2038,0.08780949660434015
4068,Maldives,MDV,2039,0.08780949660434015
4069,Maldives,MDV,2040,0.08780949660434015
4070,Maldives,MDV,2041,0.08780949660434015
4071,Maldives,MDV,2042,0.08780949660434015
4072,Maldives,MDV,2043,0.08780949660434015
4073,Maldives,MDV,2044,0.08780949660434015
4074,Maldives,MDV,2045,0.08780949660434015
4075,Maldives,MDV,2046,0.08780949660434015
4076,Maldives,MDV,2047,0.08780949660434015
4077,Maldives,MDV,2048,0.08780949660434015
4078,Maldives,MDV,2049,0.08780949660434015
4079,Maldives,MDV,2050,0.08780949660434015
4089,Mali,MLI,2020,0.08780949660434015
4090,Mali,MLI,2021,0.08780949660434015
4091,Mali,MLI,2022,0.08780949660434015
4092,Mali,MLI,2023,0.08780949660434015
4093,Mali,MLI,2024,0.08780949660434015
4094,Mali,MLI,2025,0.08780949660434015
4095,Mali,MLI,2026,0.08780949660434015
4096,Mali,MLI,2027,0.08780949660434015
4097,Mali,MLI,2028,0.08780949660434015
4098,Mali,MLI,2029,0.08780949660434015
4099,Mali,MLI,2030,0.08780949660434015
4100,Mali,MLI,2031,0.08780949660434015
4101,Mali,MLI,2032,0.08780949660434015
4102,Mali,MLI,2033,0.08780949660434015
4103,Mali,MLI,2034,0.08780949660434015
4104,Mali,MLI,2035,0.08780949660434015
4105,Mali,MLI,2036,0.08780949660434015
4106,Mali,MLI,2037,0.08780949660434015
4107,Mali,MLI,2038,0.08780949660434015
4108,Mali,MLI,2039,0.08780949660434015
4109,Mali,MLI,2040,0.08780949660434015
4110,Mali,MLI,2041,0.08780949660434015
4111,Mali,MLI,2042,0.08780949660434015
4112,Mali,MLI,2043,0.08780949660434015
4113,Mali,MLI,2044,0.08780949660434015
4114,Mali,MLI,2045,0.08780949660434015
4115,Mali,MLI,2046,0.08780949660434015
4116,Mali,MLI,2047,0.08780949660434015
4117,Mali,MLI,2048,0.08780949660434015
4118,Mali,MLI,2049,0.08780949660434015
4119,Mali,MLI,2050,0.08780949660434015
4129,Malta,MLT,2020,0.42273819055244194
4130,Malta,MLT,2021,0.42273819055244194
4131,Malta,MLT,2022,0.42273819055244194
4132,Malta,MLT,2023,0.42273819055244194
4133,Malta,MLT,2024,0.42273819055244194
4134,Malta,MLT,2025,0.42273819055244194
4135,Malta,MLT,2026,0.42273819055244194
4136,Malta,MLT,2027,0.42273819055244194
4137,Malta,MLT,2028,0.42273819055244194
4138,Malta,MLT,2029,0.42273819055244194
4139,Malta,MLT,2030,0.42273819055244194
4140,Malta,MLT,2031,0.42273819055244194
4141,Malta,MLT,2032,0.42273819055244194
4142,Malta,MLT,2033,0.42273819055244194
4143,Malta,MLT,2034,0.42273819055244194
4144,Malta,MLT,2035,0.42273819055244194
4145,Malta,MLT,2036,0.42273819055244194
4146,Malta,MLT,2037,0.42273819055244194
4147,Malta,MLT,2038,0.42273819055244194
4148,Malta,MLT,2039,0.42273819055244194
4149,Malta,MLT,2040,0.42273819055244194
4150,Malta,MLT,2041,0.42273819055244194
4151,Malta,MLT,2042,0.42273819055244194
4152,Malta,MLT,2043,0.42273819055244194
4153,Malta,MLT,2044,0.42273819055244194
4154,Malta,MLT,2045,0.42273819055244194
4155,Malta,MLT,2046,0.42273819055244194
4156,Malta,MLT,2047,0.42273819055244194
4157,Malta,MLT,2048,0.42273819055244194
4158,Malta,MLT,2049,0.42273819055244194
4159,Malta,MLT,2050,0.42273819055244194
4169,Mauritania,MRT,2020,0.08780949660434015
4170,Mauritania,MRT,2021,0.08780949660434015
4171,Mauritania,MRT,2022,0.08780949660434015
4172,Mauritania,MRT,2023,0.08780949660434015
4173,Mauritania,MRT,2024,0.08780949660434015
4174,Mauritania,MRT,2025,0.08780949660434015
4175,Mauritania,MRT,2026,0.08780949660434015
4176,Mauritania,MRT,2027,0.08780949660434015
4177,Mauritania,MRT,2028,0.08780949660434015
4178,Mauritania,MRT,2029,0.08780949660434015
4179,Mauritania,MRT,2030,0.08780949660434015
4180,Mauritania,MRT,2031,0.08780949660434015
4181,Mauritania,MRT,2032,0.08780949660434015
4182,Mauritania,MRT,2033,0.08780949660434015
4183,Mauritania,MRT,2034,0.08780949660434015
4184,Mauritania,MRT,2035,0.08780949660434015
4185,Mauritania,MRT,2036,0.08780949660434015
4186,Mauritania,MRT,2037,0.08780949660434015
4187,Mauritania,MRT,2038,0.08780949660434015
4188,Mauritania,MRT,2039,0.08780949660434015
4189,Mauritania,MRT,2040,0.08780949660434015
4190,Mauritania,MRT,2041,0.08780949660434015
4191,Mauritania,MRT,2042,0.08780949660434015
4192,Mauritania,MRT,2043,0.08780949660434015
4193,Mauritania,MRT,2044,0.08780949660434015
4194,Mauritania,MRT,2045,0.08780949660434015
4195,Mauritania,MRT,2046,0.08780949660434015
4196,Mauritania,MRT,2047,0.08780949660434015
4197,Mauritania,MRT,2048,0.08780949660434015
4198,Mauritania,MRT,2049,0.08780949660434015
4199,Mauritania,MRT,2050,0.08780949660434015
4209,Mauritius,MUS,2020,0.08780949660434015
4210,Mauritius,MUS,2021,0.08780949660434015
4211,Mauritius,MUS,2022,0.08780949660434015
4212,Mauritius,MUS,2023,0.08780949660434015
4213,Mauritius,MUS,2024,0.08780949660434015
4214,Mauritius,MUS,2025,0.08780949660434015
4215,Mauritius,MUS,2026,0.08780949660434015
4216,Mauritius,MUS,2027,0.08780949660434015
4217,Mauritius,MUS,2028,0.08780949660434015
4218,Mauritius,MUS,2029,0.08780949660434015
4219,Mauritius,MUS,2030,0.08780949660434015
4220,Mauritius,MUS,2031,0.08780949660434015
4221,Mauritius,MUS,2032,0.08780949660434015
4222,Mauritius,MUS,2033,0.08780949660434015
4223,Mauritius,MUS,2034,0.08780949660434015
4224,Mauritius,MUS,2035,0.08780949660434015
4225,Mauritius,MUS,2036,0.08780949660434015
4226,Mauritius,MUS,2037,0.08780949660434015
4227,Mauritius,MUS,2038,0.08780949660434015
4228,Mauritius,MUS,2039,0.08780949660434015
4229,Mauritius,MUS,2040,0.08780949660434015
4230,Mauritius,MUS,2041,0.08780949660434015
4231,Mauritius,MUS,2042,0.08780949660434015
4232,Mauritius,MUS,2043,0.08780949660434015
4233,Mauritius,MUS,2044,0.08780949660434015
4234,Mauritius,MUS,2045,0.08780949660434015
4235,Mauritius,MUS,2046,0.08780949660434015
4236,Mauritius,MUS,2047,0.08780949660434015
4237,Mauritius,MUS,2048,0.08780949660434015
4238,Mauritius,MUS,2049,0.08780949660434015
4239,Mauritius,MUS,2050,0.08780949660434015
4249,Mexico,MEX,2020,0.34418405444913086
4250,Mexico,MEX,2021,0.34418405444913086
4251,Mexico,MEX,2022,0.34418405444913086
4252,Mexico,MEX,2023,0.34418405444913086
4253,Mexico,MEX,2024,0.34418405444913086
4254,Mexico,MEX,2025,0.34418405444913086
4255,Mexico,MEX,2026,0.34418405444913086
4256,Mexico,MEX,2027,0.34418405444913086
4257,Mexico,MEX,2028,0.34418405444913086
4258,Mexico,MEX,2029,0.34418405444913086
4259,Mexico,MEX,2030,0.34418405444913086
4260,Mexico,MEX,2031,0.34418405444913086
4261,Mexico,MEX,2032,0.34418405444913086
4262,Mexico,MEX,2033,0.34418405444913086
4263,Mexico,MEX,2034,0.34418405444913086
4264,Mexico,MEX,2035,0.34418405444913086
4265,Mexico,MEX,2036,0.34418405444913086
4266,Mexico,MEX,2037,0.34418405444913086
4267,Mexico,MEX,2038,0.34418405444913086
4268,Mexico,MEX,2039,0.34418405444913086
4269,Mexico,MEX,2040,0.34418405444913086
4270,Mexico,MEX,2041,0.34418405444913086
4271,Mexico,MEX,2042,0.34418405444913086
4272,Mexico,MEX,2043,0.34418405444913086
4273,Mexico,MEX,2044,0.34418405444913086
4274,Mexico,MEX,2045,0.34418405444913086
4275,Mexico,MEX,2046,0.34418405444913086
4276,Mexico,MEX,2047,0.34418405444913086
4277,Mexico,MEX,2048,0.34418405444913086
4278,Mexico,MEX,2049,0.34418405444913086
4279,Mexico,MEX,2050,0.34418405444913086
4289,Moldova,MDA,2020,0.03844982819364099
4290,Moldova,MDA,2021,0.03844982819364099
4291,Moldova,MDA,2022,0.03844982819364099
4292,Moldova,MDA,2023,0.03844982819364099
4293,Moldova,MDA,2024,0.03844982819364099
4294,Moldova,MDA,2025,0.03844982819364099
4295,Moldova,MDA,2026,0.03844982819364099
4296,Moldova,MDA,2027,0.03844982819364099
4297,Moldova,MDA,2028,0.03844982819364099
4298,Moldova,MDA,2029,0.03844982819364099
4299,Moldova,MDA,2030,0.03844982819364099
4300,Moldova,MDA,2031,0.03844982819364099
4301,Moldova,MDA,2032,0.03844982819364099
4302,Moldova,MDA,2033,0.03844982819364099
4303,Moldova,MDA,2034,0.03844982819364099
4304,Moldova,MDA,2035,0.03844982819364099
4305,Moldova,MDA,2036,0.03844982819364099
4306,Moldova,MDA,2037,0.03844982819364099
4307,Moldova,MDA,2038,0.03844982819364099
4308,Moldova,MDA,2039,0.03844982819364099
4309,Moldova,MDA,2040,0.03844982819364099
4310,Moldova,MDA,2041,0.03844982819364099
4311,Moldova,MDA,2042,0.03844982819364099
4312,Moldova,MDA,2043,0.03844982819364099
4313,Moldova,MDA,2044,0.03844982819364099
4314,Moldova,MDA,2045,0.03844982819364099
4315,Moldova,MDA,2046,0.03844982819364099
4316,Moldova,MDA,2047,0.03844982819364099
4317,Moldova,MDA,2048,0.03844982819364099
4318,Moldova,MDA,2049,0.03844982819364099
4319,Moldova,MDA,2050,0.03844982819364099
4329,Mongolia,MNG,2020,0.08780949660434015
4330,Mongolia,MNG,2021,0.08780949660434015
4331,Mongolia,MNG,2022,0.08780949660434015
4332,Mongolia,MNG,2023,0.08780949660434015
4333,Mongolia,MNG,2024,0.08780949660434015
4334,Mongolia,MNG,2025,0.08780949660434015
4335,Mongolia,MNG,2026,0.08780949660434015
4336,Mongolia,MNG,2027,0.08780949660434015
4337,Mongolia,MNG,2028,0.08780949660434015
4338,Mongolia,MNG,2029,0.08780949660434015
4339,Mongolia,MNG,2030,0.08780949660434015
4340,Mongolia,MNG,2031,0.08780949660434015
4341,Mongolia,MNG,2032,0.08780949660434015
4342,Mongolia,MNG,2033,0.08780949660434015
4343,Mongolia,MNG,2034,0.08780949660434015
4344,Mongolia,MNG,2035,0.08780949660434015
4345,Mongolia,MNG,2036,0.08780949660434015
4346,Mongolia,MNG,2037,0.08780949660434015
4347,Mongolia,MNG,2038,0.08780949660434015
4348,Mongolia,MNG,2039,0.08780949660434015
4349,Mongolia,MNG,2040,0.08780949660434015
4350,Mongolia,MNG,2041,0.08780949660434015
4351,Mongolia,MNG,2042,0.08780949660434015
4352,Mongolia,MNG,2043,0.08780949660434015
4353,Mongolia,MNG,2044,0.08780949660434015
4354,Mongolia,MNG,2045,0.08780949660434015
4355,Mongolia,MNG,2046,0.08780949660434015
4356,Mongolia,MNG,2047,0.08780949660434015
4357,Mongolia,MNG,2048,0.08780949660434015
4358,Mongolia,MNG,2049,0.08780949660434015
4359,Mongolia,MNG,2050,0.08780949660434015
4369,Montenegro,MNE,2020,0.08780949660434015
4370,Montenegro,MNE,2021,0.08780949660434015
4371,Montenegro,MNE,2022,0.08780949660434015
4372,Montenegro,MNE,2023,0.08780949660434015
4373,Montenegro,MNE,2024,0.08780949660434015
4374,Montenegro,MNE,2025,0.08780949660434015
4375,Montenegro,MNE,2026,0.08780949660434015
4376,Montenegro,MNE,2027,0.08780949660434015
4377,Montenegro,MNE,2028,0.08780949660434015
4378,Montenegro,MNE,2029,0.08780949660434015
4379,Montenegro,MNE,2030,0.08780949660434015
4380,Montenegro,MNE,2031,0.08780949660434015
4381,Montenegro,MNE,2032,0.08780949660434015
4382,Montenegro,MNE,2033,0.08780949660434015
4383,Montenegro,MNE,2034,0.08780949660434015
4384,Montenegro,MNE,2035,0.08780949660434015
4385,Montenegro,MNE,2036,0.08780949660434015
4386,Montenegro,MNE,2037,0.08780949660434015
4387,Montenegro,MNE,2038,0.08780949660434015
4388,Montenegro,MNE,2039,0.08780949660434015
4389,Montenegro,MNE,2040,0.08780949660434015
4390,Montenegro,MNE,2041,0.08780949660434015
4391,Montenegro,MNE,2042,0.08780949660434015
4392,Montenegro,MNE,2043,0.08780949660434015
4393,Montenegro,MNE,2044,0.08780949660434015
4394,Montenegro,MNE,2045,0.08780949660434015
4395,Montenegro,MNE,2046,0.08780949660434015
4396,Montenegro,MNE,2047,0.08780949660434015
4397,Montenegro,MNE,2048,0.08780949660434015
4398,Montenegro,MNE,2049,0.08780949660434015
4399,Montenegro,MNE,2050,0.08780949660434015
4409,Morocco,MAR,2020,0.654691665574057
4410,Morocco,MAR,2021,0.654691665574057
4411,Morocco,MAR,2022,0.654691665574057
4412,Morocco,MAR,2023,0.654691665574057
4413,Morocco,MAR,2024,0.654691665574057
4414,Morocco,MAR,2025,0.654691665574057
4415,Morocco,MAR,2026,0.654691665574057
4416,Morocco,MAR,2027,0.654691665574057
4417,Morocco,MAR,2028,0.654691665574057
4418,Morocco,MAR,2029,0.654691665574057
4419,Morocco,MAR,2030,0.654691665574057
4420,Morocco,MAR,2031,0.654691665574057
4421,Morocco,MAR,2032,0.654691665574057
4422,Morocco,MAR,2033,0.654691665574057
4423,Morocco,MAR,2034,0.654691665574057
4424,Morocco,MAR,2035,0.654691665574057
4425,Morocco,MAR,2036,0.654691665574057
4426,Morocco,MAR,2037,0.654691665574057
4427,Morocco,MAR,2038,0.654691665574057
4428,Morocco,MAR,2039,0.654691665574057
4429,Morocco,MAR,2040,0.654691665574057
4430,Morocco,MAR,2041,0.654691665574057
4431,Morocco,MAR,2042,0.654691665574057
4432,Morocco,MAR,2043,0.654691665574057
4433,Morocco,MAR,2044,0.654691665574057
4434,Morocco,MAR,2045,0.654691665574057
4435,Morocco,MAR,2046,0.654691665574057
4436,Morocco,MAR,2047,0.654691665574057
4437,Morocco,MAR,2048,0.654691665574057
4438,Morocco,MAR,2049,0.654691665574057
4439,Morocco,MAR,2050,0.654691665574057
4449,Mozambique,MOZ,2020,0.08780949660434015
4450,Mozambique,MOZ,2021,0.08780949660434015
4451,Mozambique,MOZ,2022,0.08780949660434015
4452,Mozambique,MOZ,2023,0.08780949660434015
4453,Mozambique,MOZ,2024,0.08780949660434015
4454,Mozambique,MOZ,2025,0.08780949660434015
