,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_solid_biomass
3499,Kuwait,KWT,2030,0.09461248895698883
3500,Kuwait,KWT,2031,0.09461248895698883
3501,Kuwait,KWT,2032,0.09461248895698883
3502,Kuwait,KWT,2033,0.09461248895698883
3503,Kuwait,KWT,2034,0.09461248895698883
3504,Kuwait,KWT,2035,0.09461248895698883
3505,Kuwait,KWT,2036,0.09461248895698883
3506,Kuwait,KWT,2037,0.09461248895698883
3507,Kuwait,KWT,2038,0.09461248895698883
3508,Kuwait,KWT,2039,0.09461248895698883
3509,Kuwait,KWT,2040,0.09461248895698883
3510,Kuwait,KWT,2041,0.09461248895698883
3511,Kuwait,KWT,2042,0.09461248895698883
3512,Kuwait,KWT,2043,0.09461248895698883
3513,Kuwait,KWT,2044,0.09461248895698883
3514,Kuwait,KWT,2045,0.09461248895698883
3515,Kuwait,KWT,2046,0.09461248895698883
3516,Kuwait,KWT,2047,0.09461248895698883
3517,Kuwait,KWT,2048,0.09461248895698883
3518,Kuwait,KWT,2049,0.09461248895698883
3519,Kuwait,KWT,2050,0.09461248895698883
3529,Kyrgyz Republic,KGZ,2020,0.09461248895698883
3530,Kyrgyz Republic,KGZ,2021,0.09461248895698883
3531,Kyrgyz Republic,KGZ,2022,0.09461248895698883
3532,Kyrgyz Republic,KGZ,2023,0.09461248895698883
3533,Kyrgyz Republic,KGZ,2024,0.09461248895698883
3534,Kyrgyz Republic,KGZ,2025,0.09461248895698883
3535,Kyrgyz Republic,KGZ,2026,0.09461248895698883
3536,Kyrgyz Republic,KGZ,2027,0.09461248895698883
3537,Kyrgyz Republic,KGZ,2028,0.09461248895698883
3538,Kyrgyz Republic,KGZ,2029,0.09461248895698883
3539,Kyrgyz Republic,KGZ,2030,0.09461248895698883
3540,Kyrgyz Republic,KGZ,2031,0.09461248895698883
3541,Kyrgyz Republic,KGZ,2032,0.09461248895698883
3542,Kyrgyz Republic,KGZ,2033,0.09461248895698883
3543,Kyrgyz Republic,KGZ,2034,0.09461248895698883
3544,Kyrgyz Republic,KGZ,2035,0.09461248895698883
3545,Kyrgyz Republic,KGZ,2036,0.09461248895698883
3546,Kyrgyz Republic,KGZ,2037,0.09461248895698883
3547,Kyrgyz Republic,KGZ,2038,0.09461248895698883
3548,Kyrgyz Republic,KGZ,2039,0.09461248895698883
3549,Kyrgyz Republic,KGZ,2040,0.09461248895698883
3550,Kyrgyz Republic,KGZ,2041,0.09461248895698883
3551,Kyrgyz Republic,KGZ,2042,0.09461248895698883
3552,Kyrgyz Republic,KGZ,2043,0.09461248895698883
3553,Kyrgyz Republic,KGZ,2044,0.09461248895698883
3554,Kyrgyz Republic,KGZ,2045,0.09461248895698883
3555,Kyrgyz Republic,KGZ,2046,0.09461248895698883
3556,Kyrgyz Republic,KGZ,2047,0.09461248895698883
3557,Kyrgyz Republic,KGZ,2048,0.09461248895698883
3558,Kyrgyz Republic,KGZ,2049,0.09461248895698883
3559,Kyrgyz Republic,KGZ,2050,0.09461248895698883
3569,Lao PDR,LAO,2020,0.09461248895698883
3570,Lao PDR,LAO,2021,0.09461248895698883
3571,Lao PDR,LAO,2022,0.09461248895698883
3572,Lao PDR,LAO,2023,0.09461248895698883
3573,Lao PDR,LAO,2024,0.09461248895698883
3574,Lao PDR,LAO,2025,0.09461248895698883
3575,Lao PDR,LAO,2026,0.09461248895698883
3576,Lao PDR,LAO,2027,0.09461248895698883
3577,Lao PDR,LAO,2028,0.09461248895698883
3578,Lao PDR,LAO,2029,0.09461248895698883
3579,Lao PDR,LAO,2030,0.09461248895698883
3580,Lao PDR,LAO,2031,0.09461248895698883
3581,Lao PDR,LAO,2032,0.09461248895698883
3582,Lao PDR,LAO,2033,0.09461248895698883
3583,Lao PDR,LAO,2034,0.09461248895698883
3584,Lao PDR,LAO,2035,0.09461248895698883
3585,Lao PDR,LAO,2036,0.09461248895698883
3586,Lao PDR,LAO,2037,0.09461248895698883
3587,Lao PDR,LAO,2038,0.09461248895698883
3588,Lao PDR,LAO,2039,0.09461248895698883
3589,Lao PDR,LAO,2040,0.09461248895698883
3590,Lao PDR,LAO,2041,0.09461248895698883
3591,Lao PDR,LAO,2042,0.09461248895698883
3592,Lao PDR,LAO,2043,0.09461248895698883
3593,Lao PDR,LAO,2044,0.09461248895698883
3594,Lao PDR,LAO,2045,0.09461248895698883
3595,Lao PDR,LAO,2046,0.09461248895698883
3596,Lao PDR,LAO,2047,0.09461248895698883
3597,Lao PDR,LAO,2048,0.09461248895698883
3598,Lao PDR,LAO,2049,0.09461248895698883
3599,Lao PDR,LAO,2050,0.09461248895698883
3609,Latvia,LVA,2020,0.5174611973392461
3610,Latvia,LVA,2021,0.5174611973392461
3611,Latvia,LVA,2022,0.5174611973392461
3612,Latvia,LVA,2023,0.5174611973392461
3613,Latvia,LVA,2024,0.5174611973392461
3614,Latvia,LVA,2025,0.5174611973392461
3615,Latvia,LVA,2026,0.5174611973392461
3616,Latvia,LVA,2027,0.5174611973392461
3617,Latvia,LVA,2028,0.5174611973392461
3618,Latvia,LVA,2029,0.5174611973392461
3619,Latvia,LVA,2030,0.5174611973392461
3620,Latvia,LVA,2031,0.5174611973392461
3621,Latvia,LVA,2032,0.5174611973392461
3622,Latvia,LVA,2033,0.5174611973392461
3623,Latvia,LVA,2034,0.5174611973392461
3624,Latvia,LVA,2035,0.5174611973392461
3625,Latvia,LVA,2036,0.5174611973392461
3626,Latvia,LVA,2037,0.5174611973392461
3627,Latvia,LVA,2038,0.5174611973392461
3628,Latvia,LVA,2039,0.5174611973392461
3629,Latvia,LVA,2040,0.5174611973392461
3630,Latvia,LVA,2041,0.5174611973392461
3631,Latvia,LVA,2042,0.5174611973392461
3632,Latvia,LVA,2043,0.5174611973392461
3633,Latvia,LVA,2044,0.5174611973392461
3634,Latvia,LVA,2045,0.5174611973392461
3635,Latvia,LVA,2046,0.5174611973392461
3636,Latvia,LVA,2047,0.5174611973392461
3637,Latvia,LVA,2048,0.5174611973392461
3638,Latvia,LVA,2049,0.5174611973392461
3639,Latvia,LVA,2050,0.5174611973392461
3649,Lebanon,LBN,2020,0.09461248895698883
3650,Lebanon,LBN,2021,0.09461248895698883
3651,Lebanon,LBN,2022,0.09461248895698883
3652,Lebanon,LBN,2023,0.09461248895698883
3653,Lebanon,LBN,2024,0.09461248895698883
3654,Lebanon,LBN,2025,0.09461248895698883
3655,Lebanon,LBN,2026,0.09461248895698883
3656,Lebanon,LBN,2027,0.09461248895698883
3657,Lebanon,LBN,2028,0.09461248895698883
3658,Lebanon,LBN,2029,0.09461248895698883
3659,Lebanon,LBN,2030,0.09461248895698883
3660,Lebanon,LBN,2031,0.09461248895698883
3661,Lebanon,LBN,2032,0.09461248895698883
3662,Lebanon,LBN,2033,0.09461248895698883
3663,Lebanon,LBN,2034,0.09461248895698883
3664,Lebanon,LBN,2035,0.09461248895698883
3665,Lebanon,LBN,2036,0.09461248895698883
3666,Lebanon,LBN,2037,0.09461248895698883
3667,Lebanon,LBN,2038,0.09461248895698883
3668,Lebanon,LBN,2039,0.09461248895698883
3669,Lebanon,LBN,2040,0.09461248895698883
3670,Lebanon,LBN,2041,0.09461248895698883
3671,Lebanon,LBN,2042,0.09461248895698883
3672,Lebanon,LBN,2043,0.09461248895698883
3673,Lebanon,LBN,2044,0.09461248895698883
3674,Lebanon,LBN,2045,0.09461248895698883
3675,Lebanon,LBN,2046,0.09461248895698883
3676,Lebanon,LBN,2047,0.09461248895698883
3677,Lebanon,LBN,2048,0.09461248895698883
3678,Lebanon,LBN,2049,0.09461248895698883
3679,Lebanon,LBN,2050,0.09461248895698883
3689,Lesotho,LSO,2020,0.09461248895698883
3690,Lesotho,LSO,2021,0.09461248895698883
3691,Lesotho,LSO,2022,0.09461248895698883
3692,Lesotho,LSO,2023,0.09461248895698883
3693,Lesotho,LSO,2024,0.09461248895698883
3694,Lesotho,LSO,2025,0.09461248895698883
3695,Lesotho,LSO,2026,0.09461248895698883
3696,Lesotho,LSO,2027,0.09461248895698883
3697,Lesotho,LSO,2028,0.09461248895698883
3698,Lesotho,LSO,2029,0.09461248895698883
3699,Lesotho,LSO,2030,0.09461248895698883
3700,Lesotho,LSO,2031,0.09461248895698883
3701,Lesotho,LSO,2032,0.09461248895698883
3702,Lesotho,LSO,2033,0.09461248895698883
3703,Lesotho,LSO,2034,0.09461248895698883
3704,Lesotho,LSO,2035,0.09461248895698883
3705,Lesotho,LSO,2036,0.09461248895698883
3706,Lesotho,LSO,2037,0.09461248895698883
3707,Lesotho,LSO,2038,0.09461248895698883
3708,Lesotho,LSO,2039,0.09461248895698883
3709,Lesotho,LSO,2040,0.09461248895698883
3710,Lesotho,LSO,2041,0.09461248895698883
3711,Lesotho,LSO,2042,0.09461248895698883
3712,Lesotho,LSO,2043,0.09461248895698883
3713,Lesotho,LSO,2044,0.09461248895698883
3714,Lesotho,LSO,2045,0.09461248895698883
3715,Lesotho,LSO,2046,0.09461248895698883
3716,Lesotho,LSO,2047,0.09461248895698883
3717,Lesotho,LSO,2048,0.09461248895698883
3718,Lesotho,LSO,2049,0.09461248895698883
3719,Lesotho,LSO,2050,0.09461248895698883
3729,Liberia,LBR,2020,0.09461248895698883
3730,Liberia,LBR,2021,0.09461248895698883
3731,Liberia,LBR,2022,0.09461248895698883
3732,Liberia,LBR,2023,0.09461248895698883
3733,Liberia,LBR,2024,0.09461248895698883
3734,Liberia,LBR,2025,0.09461248895698883
3735,Liberia,LBR,2026,0.09461248895698883
3736,Liberia,LBR,2027,0.09461248895698883
3737,Liberia,LBR,2028,0.09461248895698883
3738,Liberia,LBR,2029,0.09461248895698883
3739,Liberia,LBR,2030,0.09461248895698883
3740,Liberia,LBR,2031,0.09461248895698883
3741,Liberia,LBR,2032,0.09461248895698883
3742,Liberia,LBR,2033,0.09461248895698883
3743,Liberia,LBR,2034,0.09461248895698883
3744,Liberia,LBR,2035,0.09461248895698883
3745,Liberia,LBR,2036,0.09461248895698883
3746,Liberia,LBR,2037,0.09461248895698883
3747,Liberia,LBR,2038,0.09461248895698883
3748,Liberia,LBR,2039,0.09461248895698883
3749,Liberia,LBR,2040,0.09461248895698883
3750,Liberia,LBR,2041,0.09461248895698883
3751,Liberia,LBR,2042,0.09461248895698883
3752,Liberia,LBR,2043,0.09461248895698883
3753,Liberia,LBR,2044,0.09461248895698883
3754,Liberia,LBR,2045,0.09461248895698883
3755,Liberia,LBR,2046,0.09461248895698883
3756,Liberia,LBR,2047,0.09461248895698883
3757,Liberia,LBR,2048,0.09461248895698883
3758,Liberia,LBR,2049,0.09461248895698883
3759,Liberia,LBR,2050,0.09461248895698883
3769,Libya,LBY,2020,0.09461248895698883
3770,Libya,LBY,2021,0.09461248895698883
3771,Libya,LBY,2022,0.09461248895698883
3772,Libya,LBY,2023,0.09461248895698883
3773,Libya,LBY,2024,0.09461248895698883
3774,Libya,LBY,2025,0.09461248895698883
3775,Libya,LBY,2026,0.09461248895698883
3776,Libya,LBY,2027,0.09461248895698883
3777,Libya,LBY,2028,0.09461248895698883
3778,Libya,LBY,2029,0.09461248895698883
3779,Libya,LBY,2030,0.09461248895698883
3780,Libya,LBY,2031,0.09461248895698883
3781,Libya,LBY,2032,0.09461248895698883
3782,Libya,LBY,2033,0.09461248895698883
3783,Libya,LBY,2034,0.09461248895698883
3784,Libya,LBY,2035,0.09461248895698883
3785,Libya,LBY,2036,0.09461248895698883
3786,Libya,LBY,2037,0.09461248895698883
3787,Libya,LBY,2038,0.09461248895698883
3788,Libya,LBY,2039,0.09461248895698883
3789,Libya,LBY,2040,0.09461248895698883
3790,Libya,LBY,2041,0.09461248895698883
3791,Libya,LBY,2042,0.09461248895698883
3792,Libya,LBY,2043,0.09461248895698883
3793,Libya,LBY,2044,0.09461248895698883
3794,Libya,LBY,2045,0.09461248895698883
3795,Libya,LBY,2046,0.09461248895698883
3796,Libya,LBY,2047,0.09461248895698883
3797,Libya,LBY,2048,0.09461248895698883
3798,Libya,LBY,2049,0.09461248895698883
3799,Libya,LBY,2050,0.09461248895698883
3809,Lithuania,LTU,2020,0.40345506232232664
3810,Lithuania,LTU,2021,0.40345506232232664
3811,Lithuania,LTU,2022,0.40345506232232664
3812,Lithuania,LTU,2023,0.40345506232232664
3813,Lithuania,LTU,2024,0.40345506232232664
3814,Lithuania,LTU,2025,0.40345506232232664
3815,Lithuania,LTU,2026,0.40345506232232664
3816,Lithuania,LTU,2027,0.40345506232232664
3817,Lithuania,LTU,2028,0.40345506232232664
3818,Lithuania,LTU,2029,0.40345506232232664
3819,Lithuania,LTU,2030,0.40345506232232664
3820,Lithuania,LTU,2031,0.40345506232232664
3821,Lithuania,LTU,2032,0.40345506232232664
3822,Lithuania,LTU,2033,0.40345506232232664
3823,Lithuania,LTU,2034,0.40345506232232664
3824,Lithuania,LTU,2035,0.40345506232232664
3825,Lithuania,LTU,2036,0.40345506232232664
3826,Lithuania,LTU,2037,0.40345506232232664
3827,Lithuania,LTU,2038,0.40345506232232664
3828,Lithuania,LTU,2039,0.40345506232232664
3829,Lithuania,LTU,2040,0.40345506232232664
3830,Lithuania,LTU,2041,0.40345506232232664
3831,Lithuania,LTU,2042,0.40345506232232664
3832,Lithuania,LTU,2043,0.40345506232232664
3833,Lithuania,LTU,2044,0.40345506232232664
3834,Lithuania,LTU,2045,0.40345506232232664
3835,Lithuania,LTU,2046,0.40345506232232664
3836,Lithuania,LTU,2047,0.40345506232232664
3837,Lithuania,LTU,2048,0.40345506232232664
3838,Lithuania,LTU,2049,0.40345506232232664
3839,Lithuania,LTU,2050,0.40345506232232664
3849,Luxembourg,LUX,2020,0.03755299818291945
3850,Luxembourg,LUX,2021,0.03755299818291945
3851,Luxembourg,LUX,2022,0.03755299818291945
3852,Luxembourg,LUX,2023,0.03755299818291945
3853,Luxembourg,LUX,2024,0.03755299818291945
3854,Luxembourg,LUX,2025,0.03755299818291945
3855,Luxembourg,LUX,2026,0.03755299818291945
3856,Luxembourg,LUX,2027,0.03755299818291945
3857,Luxembourg,LUX,2028,0.03755299818291945
3858,Luxembourg,LUX,2029,0.03755299818291945
3859,Luxembourg,LUX,2030,0.03755299818291945
3860,Luxembourg,LUX,2031,0.03755299818291945
3861,Luxembourg,LUX,2032,0.03755299818291945
3862,Luxembourg,LUX,2033,0.03755299818291945
3863,Luxembourg,LUX,2034,0.03755299818291945
3864,Luxembourg,LUX,2035,0.03755299818291945
3865,Luxembourg,LUX,2036,0.03755299818291945
3866,Luxembourg,LUX,2037,0.03755299818291945
3867,Luxembourg,LUX,2038,0.03755299818291945
3868,Luxembourg,LUX,2039,0.03755299818291945
3869,Luxembourg,LUX,2040,0.03755299818291945
3870,Luxembourg,LUX,2041,0.03755299818291945
3871,Luxembourg,LUX,2042,0.03755299818291945
3872,Luxembourg,LUX,2043,0.03755299818291945
3873,Luxembourg,LUX,2044,0.03755299818291945
3874,Luxembourg,LUX,2045,0.03755299818291945
3875,Luxembourg,LUX,2046,0.03755299818291945
3876,Luxembourg,LUX,2047,0.03755299818291945
3877,Luxembourg,LUX,2048,0.03755299818291945
3878,Luxembourg,LUX,2049,0.03755299818291945
3879,Luxembourg,LUX,2050,0.03755299818291945
3889,"Macao SAR, China",MAC,2020,0.09461248895698883
3890,"Macao SAR, China",MAC,2021,0.09461248895698883
3891,"Macao SAR, China",MAC,2022,0.09461248895698883
3892,"Macao SAR, China",MAC,2023,0.09461248895698883
3893,"Macao SAR, China",MAC,2024,0.09461248895698883
3894,"Macao SAR, China",MAC,2025,0.09461248895698883
3895,"Macao SAR, China",MAC,2026,0.09461248895698883
3896,"Macao SAR, China",MAC,2027,0.09461248895698883
3897,"Macao SAR, China",MAC,2028,0.09461248895698883
3898,"Macao SAR, China",MAC,2029,0.09461248895698883
3899,"Macao SAR, China",MAC,2030,0.09461248895698883
3900,"Macao SAR, China",MAC,2031,0.09461248895698883
3901,"Macao SAR, China",MAC,2032,0.09461248895698883
3902,"Macao SAR, China",MAC,2033,0.09461248895698883
3903,"Macao SAR, China",MAC,2034,0.09461248895698883
3904,"Macao SAR, China",MAC,2035,0.09461248895698883
3905,"Macao SAR, China",MAC,2036,0.09461248895698883
3906,"Macao SAR, China",MAC,2037,0.09461248895698883
3907,"Macao SAR, China",MAC,2038,0.09461248895698883
3908,"Macao SAR, China",MAC,2039,0.09461248895698883
3909,"Macao SAR, China",MAC,2040,0.09461248895698883
3910,"Macao SAR, China",MAC,2041,0.09461248895698883
3911,"Macao SAR, China",MAC,2042,0.09461248895698883
3912,"Macao SAR, China",MAC,2043,0.09461248895698883
3913,"Macao SAR, China",MAC,2044,0.09461248895698883
3914,"Macao SAR, China",MAC,2045,0.09461248895698883
3915,"Macao SAR, China",MAC,2046,0.09461248895698883
3916,"Macao SAR, China",MAC,2047,0.09461248895698883
3917,"Macao SAR, China",MAC,2048,0.09461248895698883
3918,"Macao SAR, China",MAC,2049,0.09461248895698883
3919,"Macao SAR, China",MAC,2050,0.09461248895698883
3929,Madagascar,MDG,2020,0.09461248895698883
3930,Madagascar,MDG,2021,0.09461248895698883
3931,Madagascar,MDG,2022,0.09461248895698883
3932,Madagascar,MDG,2023,0.09461248895698883
3933,Madagascar,MDG,2024,0.09461248895698883
3934,Madagascar,MDG,2025,0.09461248895698883
3935,Madagascar,MDG,2026,0.09461248895698883
3936,Madagascar,MDG,2027,0.09461248895698883
3937,Madagascar,MDG,2028,0.09461248895698883
3938,Madagascar,MDG,2029,0.09461248895698883
3939,Madagascar,MDG,2030,0.09461248895698883
3940,Madagascar,MDG,2031,0.09461248895698883
3941,Madagascar,MDG,2032,0.09461248895698883
3942,Madagascar,MDG,2033,0.09461248895698883
3943,Madagascar,MDG,2034,0.09461248895698883
3944,Madagascar,MDG,2035,0.09461248895698883
3945,Madagascar,MDG,2036,0.09461248895698883
3946,Madagascar,MDG,2037,0.09461248895698883
3947,Madagascar,MDG,2038,0.09461248895698883
3948,Madagascar,MDG,2039,0.09461248895698883
3949,Madagascar,MDG,2040,0.09461248895698883
3950,Madagascar,MDG,2041,0.09461248895698883
3951,Madagascar,MDG,2042,0.09461248895698883
3952,Madagascar,MDG,2043,0.09461248895698883
3953,Madagascar,MDG,2044,0.09461248895698883
3954,Madagascar,MDG,2045,0.09461248895698883
3955,Madagascar,MDG,2046,0.09461248895698883
3956,Madagascar,MDG,2047,0.09461248895698883
3957,Madagascar,MDG,2048,0.09461248895698883
3958,Madagascar,MDG,2049,0.09461248895698883
3959,Madagascar,MDG,2050,0.09461248895698883
3969,Malawi,MWI,2020,0.09461248895698883
3970,Malawi,MWI,2021,0.09461248895698883
3971,Malawi,MWI,2022,0.09461248895698883
3972,Malawi,MWI,2023,0.09461248895698883
3973,Malawi,MWI,2024,0.09461248895698883
3974,Malawi,MWI,2025,0.09461248895698883
3975,Malawi,MWI,2026,0.09461248895698883
3976,Malawi,MWI,2027,0.09461248895698883
3977,Malawi,MWI,2028,0.09461248895698883
3978,Malawi,MWI,2029,0.09461248895698883
3979,Malawi,MWI,2030,0.09461248895698883
3980,Malawi,MWI,2031,0.09461248895698883
3981,Malawi,MWI,2032,0.09461248895698883
3982,Malawi,MWI,2033,0.09461248895698883
3983,Malawi,MWI,2034,0.09461248895698883
3984,Malawi,MWI,2035,0.09461248895698883
3985,Malawi,MWI,2036,0.09461248895698883
3986,Malawi,MWI,2037,0.09461248895698883
3987,Malawi,MWI,2038,0.09461248895698883
3988,Malawi,MWI,2039,0.09461248895698883
3989,Malawi,MWI,2040,0.09461248895698883
3990,Malawi,MWI,2041,0.09461248895698883
3991,Malawi,MWI,2042,0.09461248895698883
3992,Malawi,MWI,2043,0.09461248895698883
3993,Malawi,MWI,2044,0.09461248895698883
3994,Malawi,MWI,2045,0.09461248895698883
3995,Malawi,MWI,2046,0.09461248895698883
3996,Malawi,MWI,2047,0.09461248895698883
3997,Malawi,MWI,2048,0.09461248895698883
3998,Malawi,MWI,2049,0.09461248895698883
3999,Malawi,MWI,2050,0.09461248895698883
4009,Malaysia,MYS,2020,0.09461248895698883
4010,Malaysia,MYS,2021,0.09461248895698883
4011,Malaysia,MYS,2022,0.09461248895698883
4012,Malaysia,MYS,2023,0.09461248895698883
4013,Malaysia,MYS,2024,0.09461248895698883
4014,Malaysia,MYS,2025,0.09461248895698883
4015,Malaysia,MYS,2026,0.09461248895698883
4016,Malaysia,MYS,2027,0.09461248895698883
4017,Malaysia,MYS,2028,0.09461248895698883
4018,Malaysia,MYS,2029,0.09461248895698883
4019,Malaysia,MYS,2030,0.09461248895698883
4020,Malaysia,MYS,2031,0.09461248895698883
4021,Malaysia,MYS,2032,0.09461248895698883
4022,Malaysia,MYS,2033,0.09461248895698883
4023,Malaysia,MYS,2034,0.09461248895698883
4024,Malaysia,MYS,2035,0.09461248895698883
4025,Malaysia,MYS,2036,0.09461248895698883
4026,Malaysia,MYS,2037,0.09461248895698883
4027,Malaysia,MYS,2038,0.09461248895698883
4028,Malaysia,MYS,2039,0.09461248895698883
4029,Malaysia,MYS,2040,0.09461248895698883
4030,Malaysia,MYS,2041,0.09461248895698883
4031,Malaysia,MYS,2042,0.09461248895698883
4032,Malaysia,MYS,2043,0.09461248895698883
4033,Malaysia,MYS,2044,0.09461248895698883
4034,Malaysia,MYS,2045,0.09461248895698883
4035,Malaysia,MYS,2046,0.09461248895698883
4036,Malaysia,MYS,2047,0.09461248895698883
4037,Malaysia,MYS,2048,0.09461248895698883
4038,Malaysia,MYS,2049,0.09461248895698883
4039,Malaysia,MYS,2050,0.09461248895698883
4049,Maldives,MDV,2020,0.09461248895698883
4050,Maldives,MDV,2021,0.09461248895698883
4051,Maldives,MDV,2022,0.09461248895698883
4052,Maldives,MDV,2023,0.09461248895698883
4053,Maldives,MDV,2024,0.09461248895698883
4054,Maldives,MDV,2025,0.09461248895698883
4055,Maldives,MDV,2026,0.09461248895698883
4056,Maldives,MDV,2027,0.09461248895698883
4057,Maldives,MDV,2028,0.09461248895698883
4058,Maldives,MDV,2029,0.09461248895698883
4059,Maldives,MDV,2030,0.09461248895698883
4060,Maldives,MDV,2031,0.09461248895698883
4061,Maldives,MDV,2032,0.09461248895698883
4062,Maldives,MDV,2033,0.09461248895698883
4063,Maldives,MDV,2034,0.09461248895698883
4064,Maldives,MDV,2035,0.09461248895698883
4065,Maldives,MDV,2036,0.09461248895698883
4066,Maldives,MDV,2037,0.09461248895698883
4067,Maldives,MDV,2038,0.09461248895698883
4068,Maldives,MDV,2039,0.09461248895698883
4069,Maldives,MDV,2040,0.09461248895698883
4070,Maldives,MDV,2041,0.09461248895698883
4071,Maldives,MDV,2042,0.09461248895698883
4072,Maldives,MDV,2043,0.09461248895698883
4073,Maldives,MDV,2044,0.09461248895698883
4074,Maldives,MDV,2045,0.09461248895698883
4075,Maldives,MDV,2046,0.09461248895698883
4076,Maldives,MDV,2047,0.09461248895698883
4077,Maldives,MDV,2048,0.09461248895698883
4078,Maldives,MDV,2049,0.09461248895698883
4079,Maldives,MDV,2050,0.09461248895698883
4089,Mali,MLI,2020,0.09461248895698883
4090,Mali,MLI,2021,0.09461248895698883
4091,Mali,MLI,2022,0.09461248895698883
4092,Mali,MLI,2023,0.09461248895698883
4093,Mali,MLI,2024,0.09461248895698883
4094,Mali,MLI,2025,0.09461248895698883
4095,Mali,MLI,2026,0.09461248895698883
4096,Mali,MLI,2027,0.09461248895698883
4097,Mali,MLI,2028,0.09461248895698883
4098,Mali,MLI,2029,0.09461248895698883
4099,Mali,MLI,2030,0.09461248895698883
4100,Mali,MLI,2031,0.09461248895698883
4101,Mali,MLI,2032,0.09461248895698883
4102,Mali,MLI,2033,0.09461248895698883
4103,Mali,MLI,2034,0.09461248895698883
4104,Mali,MLI,2035,0.09461248895698883
4105,Mali,MLI,2036,0.09461248895698883
4106,Mali,MLI,2037,0.09461248895698883
4107,Mali,MLI,2038,0.09461248895698883
4108,Mali,MLI,2039,0.09461248895698883
4109,Mali,MLI,2040,0.09461248895698883
4110,Mali,MLI,2041,0.09461248895698883
4111,Mali,MLI,2042,0.09461248895698883
4112,Mali,MLI,2043,0.09461248895698883
4113,Mali,MLI,2044,0.09461248895698883
4114,Mali,MLI,2045,0.09461248895698883
4115,Mali,MLI,2046,0.09461248895698883
4116,Mali,MLI,2047,0.09461248895698883
4117,Mali,MLI,2048,0.09461248895698883
4118,Mali,MLI,2049,0.09461248895698883
4119,Mali,MLI,2050,0.09461248895698883
4129,Malta,MLT,2020,0.06306306306306306
4130,Malta,MLT,2021,0.06306306306306306
4131,Malta,MLT,2022,0.06306306306306306
4132,Malta,MLT,2023,0.06306306306306306
4133,Malta,MLT,2024,0.06306306306306306
4134,Malta,MLT,2025,0.06306306306306306
4135,Malta,MLT,2026,0.06306306306306306
4136,Malta,MLT,2027,0.06306306306306306
4137,Malta,MLT,2028,0.06306306306306306
4138,Malta,MLT,2029,0.06306306306306306
4139,Malta,MLT,2030,0.06306306306306306
4140,Malta,MLT,2031,0.06306306306306306
4141,Malta,MLT,2032,0.06306306306306306
4142,Malta,MLT,2033,0.06306306306306306
4143,Malta,MLT,2034,0.06306306306306306
4144,Malta,MLT,2035,0.06306306306306306
4145,Malta,MLT,2036,0.06306306306306306
4146,Malta,MLT,2037,0.06306306306306306
4147,Malta,MLT,2038,0.06306306306306306
4148,Malta,MLT,2039,0.06306306306306306
4149,Malta,MLT,2040,0.06306306306306306
4150,Malta,MLT,2041,0.06306306306306306
4151,Malta,MLT,2042,0.06306306306306306
4152,Malta,MLT,2043,0.06306306306306306
4153,Malta,MLT,2044,0.06306306306306306
4154,Malta,MLT,2045,0.06306306306306306
4155,Malta,MLT,2046,0.06306306306306306
4156,Malta,MLT,2047,0.06306306306306306
4157,Malta,MLT,2048,0.06306306306306306
4158,Malta,MLT,2049,0.06306306306306306
4159,Malta,MLT,2050,0.06306306306306306
4169,Mauritania,MRT,2020,0.09461248895698883
4170,Mauritania,MRT,2021,0.09461248895698883
4171,Mauritania,MRT,2022,0.09461248895698883
4172,Mauritania,MRT,2023,0.09461248895698883
4173,Mauritania,MRT,2024,0.09461248895698883
4174,Mauritania,MRT,2025,0.09461248895698883
4175,Mauritania,MRT,2026,0.09461248895698883
4176,Mauritania,MRT,2027,0.09461248895698883
4177,Mauritania,MRT,2028,0.09461248895698883
4178,Mauritania,MRT,2029,0.09461248895698883
4179,Mauritania,MRT,2030,0.09461248895698883
4180,Mauritania,MRT,2031,0.09461248895698883
4181,Mauritania,MRT,2032,0.09461248895698883
4182,Mauritania,MRT,2033,0.09461248895698883
4183,Mauritania,MRT,2034,0.09461248895698883
4184,Mauritania,MRT,2035,0.09461248895698883
4185,Mauritania,MRT,2036,0.09461248895698883
4186,Mauritania,MRT,2037,0.09461248895698883
4187,Mauritania,MRT,2038,0.09461248895698883
4188,Mauritania,MRT,2039,0.09461248895698883
4189,Mauritania,MRT,2040,0.09461248895698883
4190,Mauritania,MRT,2041,0.09461248895698883
4191,Mauritania,MRT,2042,0.09461248895698883
4192,Mauritania,MRT,2043,0.09461248895698883
4193,Mauritania,MRT,2044,0.09461248895698883
4194,Mauritania,MRT,2045,0.09461248895698883
4195,Mauritania,MRT,2046,0.09461248895698883
4196,Mauritania,MRT,2047,0.09461248895698883
4197,Mauritania,MRT,2048,0.09461248895698883
4198,Mauritania,MRT,2049,0.09461248895698883
4199,Mauritania,MRT,2050,0.09461248895698883
4209,Mauritius,MUS,2020,0.09461248895698883
4210,Mauritius,MUS,2021,0.09461248895698883
4211,Mauritius,MUS,2022,0.09461248895698883
4212,Mauritius,MUS,2023,0.09461248895698883
4213,Mauritius,MUS,2024,0.09461248895698883
4214,Mauritius,MUS,2025,0.09461248895698883
4215,Mauritius,MUS,2026,0.09461248895698883
4216,Mauritius,MUS,2027,0.09461248895698883
